strategy,rebalance_date,regime,stock_exposure,selected_count,stock_weight,safe_haven_weight,top1_stock_weight,top3_stock_weight,top5_stock_weight,base_eligible_count,adv_filtered_count,after_sector_count,after_symbol_count,final_candidate_count,active_sector_count,sector_slot_cap,sector_capacity_limit,underfilled_lt_nominal,underfilled_lt_10,underfilled_lt_8,underfilled_lt_6,primary_underfill_reason,variant_scope,change_summary
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2020-09-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,748,748,161,161,161,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2020-10-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,744,744,160,160,160,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2020-11-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,784,784,164,164,164,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2020-12-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,783,783,166,166,166,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-01-29,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,802,802,169,169,169,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-02-26,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,809,809,169,169,169,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-03-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,817,817,165,165,165,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-04-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,800,800,164,164,164,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-05-28,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,807,807,164,164,164,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-06-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,831,831,166,166,166,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-07-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,815,815,164,164,164,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-08-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,809,809,163,163,163,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-09-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,832,832,169,169,169,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-10-29,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,830,830,171,171,171,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-11-30,soft_defense,0.6,12,0.6,0.4,0.049999999999999996,0.15,0.24999999999999997,832,832,173,173,173,2,8,12,False,False,False,False,filled,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2021-12-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,847,847,174,174,174,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-01-31,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,850,850,174,174,174,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-02-28,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,852,852,175,175,175,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-03-31,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,857,857,176,176,176,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-04-29,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,850,850,172,172,172,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-05-31,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,853,853,174,174,174,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-06-30,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,854,854,173,173,173,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-07-29,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,846,846,172,172,172,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-08-31,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,842,842,173,173,173,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-09-30,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,856,856,172,172,172,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-10-31,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,856,856,173,173,173,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-11-30,soft_defense,0.6,12,0.6,0.4,0.049999999999999996,0.15,0.24999999999999997,857,857,177,177,177,2,8,12,False,False,False,False,filled,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2022-12-30,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,858,858,174,174,174,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-01-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,863,863,176,176,176,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-02-28,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,867,867,176,176,176,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-03-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,870,870,159,159,159,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-04-28,soft_defense,0.6,12,0.6,0.4,0.049999999999999996,0.15,0.24999999999999997,847,847,154,154,154,2,8,12,False,False,False,False,filled,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-05-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,855,855,154,154,154,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-06-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,883,883,156,156,156,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-07-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,883,883,154,154,154,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-08-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,869,869,155,155,155,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-09-29,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,884,884,158,158,158,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-10-31,soft_defense,0.6,12,0.6,0.4,0.049999999999999996,0.15,0.24999999999999997,870,870,156,156,156,2,8,12,False,False,False,False,filled,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-11-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,876,876,155,155,155,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2023-12-29,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,896,896,158,158,158,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-01-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,892,892,158,158,158,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-02-29,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,900,900,157,157,157,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-03-28,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,904,904,158,158,158,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-04-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,894,894,156,156,156,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-05-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,894,894,156,156,156,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-06-28,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,913,913,164,164,164,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-07-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,920,920,163,163,163,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-08-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,910,910,161,161,161,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-09-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,920,920,165,165,165,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-10-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,908,908,161,161,161,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-11-29,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,933,933,168,168,168,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2024-12-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,928,928,169,169,169,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-01-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,922,922,162,162,162,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-02-28,soft_defense,0.6,12,0.6,0.4,0.049999999999999996,0.15,0.24999999999999997,929,929,167,167,167,2,8,12,False,False,False,False,filled,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-03-31,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,926,926,167,167,167,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-04-30,hard_defense,0.0,0,0.0,1.0,0.0,0.0,0.0,923,923,164,164,164,2,12,12,True,True,True,True,hard_defense_zero_stock,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-05-30,soft_defense,0.6,12,0.6,0.4,0.049999999999999996,0.15,0.24999999999999997,924,924,165,165,165,2,8,12,False,False,False,False,filled,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-06-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,951,951,170,170,170,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-07-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,949,949,169,169,169,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-08-29,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,955,955,171,171,171,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-09-30,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,959,959,171,171,171,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-10-31,risk_on,1.0,8,0.8,0.19999999999999996,0.1,0.30000000000000004,0.5,954,954,171,171,171,2,4,8,True,True,False,False,sector_cap_binding,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-11-28,soft_defense,0.6,12,0.6,0.4,0.049999999999999996,0.15,0.24999999999999997,960,960,171,171,171,2,8,12,False,False,False,False,filled,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2025-12-31,soft_defense,0.6,12,0.6,0.4,0.049999999999999996,0.15,0.24999999999999997,962,962,173,173,173,2,8,12,False,False,False,False,filled,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2026-01-30,soft_defense,0.6,12,0.6,0.4,0.049999999999999996,0.15,0.24999999999999997,960,960,170,170,170,2,8,12,False,False,False,False,filled,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2026-02-27,soft_defense,0.6,12,0.6,0.4,0.049999999999999996,0.15,0.24999999999999997,957,957,170,170,170,2,8,12,False,False,False,False,filled,first_order,min_adv20_usd:50000000.0->20000000.0
tech_heavy_pullback_balanced_focused_qqq_breadth__adv20m,2026-03-31,soft_defense,0.6,12,0.6,0.4,0.049999999999999996,0.15,0.24999999999999997,955,955,170,170,170,2,8,12,False,False,False,False,filled,first_order,min_adv20_usd:50000000.0->20000000.0
