strategy,cost_bps_one_way,period,family,universe,normalization,normalization_label,min_adv20_usd,leadership_filter,sector_whitelist,symbol_whitelist,score_template,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,breadth_symbols,soft_defense_exposure,hard_defense_exposure,notes,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,rolling_36m_alpha_positive_ratio,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity,avg_sector_weights_json,Alpha_ann_vs_QQQ
broad_large_cap_eligible_pullback_tilt_balanced_spy_breadth,5.0,2022,broad_growth_leadership_pullback,large_cap_eligible,sector,sector,20000000.0,False,[],[],pullback_tilt,16,0.08,0.3,0.1,spy_breadth,SPY,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2022-01-03,2022-12-30,-0.1863392968908839,-0.18831222643708856,-0.17906689754115201,0.1363404858155143,-1.4494825604233301,-1.597957236959584,-1.0516305862383741,4.8565096952908595,9.10595567867036,9.370517928286853,0.2238704270243591,0.5326981848397627,0.13619006730567,0.3660262681195805,-0.1863392968908839,0.36861960847554753,0.2238704270243591,-0.12062504409424574,0.27467217547253014,0.5326981848397627,0.13619006730567,0.3660262681195805,,,,,4.564109188247012,0.37637499999999996,5.010204081632653,59.0,0.5146666666666666,"{""Information Technology"": 0.13143939393939394, ""Consumer Discretionary"": 0.09873737373737372, ""Health Care"": 0.08674242424242425, ""Industrials"": 0.0803030303030303, ""Financials"": 0.0715909090909091, ""Materials"": 0.04785353535353535, ""Energy"": 0.04343434343434342, ""Communication"": 0.04292929292929292, ""Consumer Staples"": 0.035858585858585854, ""Utilities"": 0.03156565656565657, ""Real Estate"": 0.024494949494949493}",-0.12062504409424574
broad_large_cap_eligible_pullback_tilt_balanced_spy_breadth,5.0,2023+,broad_growth_leadership_pullback,large_cap_eligible,sector,sector,20000000.0,False,[],[],pullback_tilt,16,0.08,0.3,0.1,spy_breadth,SPY,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2023-01-03,2026-04-02,1.7678936506263487,0.36861960847554753,-0.30722102735415957,0.28355331069781675,1.252964527293238,1.7240179194670404,1.1998514934025288,5.393987341772152,12.329113924050633,15.175460122699386,0.9763491488669688,0.41677459855339494,1.1051208620727426,0.5705746631290362,-0.1863392968908839,0.36861960847554753,0.9763491488669688,0.09265428006970032,0.2070482287368914,0.41677459855339494,1.1051208620727426,0.5705746631290362,0.09404245463983042,0.09840228248909441,0.11906225433809062,1.0,4.564109188247012,0.37637499999999996,5.010204081632653,59.0,0.5146666666666666,"{""Information Technology"": 0.13143939393939394, ""Consumer Discretionary"": 0.09873737373737372, ""Health Care"": 0.08674242424242425, ""Industrials"": 0.0803030303030303, ""Financials"": 0.0715909090909091, ""Materials"": 0.04785353535353535, ""Energy"": 0.04343434343434342, ""Communication"": 0.04292929292929292, ""Consumer Staples"": 0.035858585858585854, ""Utilities"": 0.03156565656565657, ""Real Estate"": 0.024494949494949493}",0.09265428006970032
broad_large_cap_eligible_pullback_tilt_diversified_qqq_breadth,0.0,Full Sample,broad_growth_leadership_pullback,large_cap_eligible,sector,sector,20000000.0,False,[],[],pullback_tilt,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2018-01-02,2026-04-02,2.332089736871638,0.1571434677746526,-0.297868825158345,0.21327901592734275,0.7928706499425858,0.9469748277710784,0.5275592962476561,3.8410669820717125,9.82246015936255,18.688524590163933,0.5416707947097548,-0.1224386070664992,0.5964011706774899,0.32657735598991444,-0.12469302944229188,0.35792987109521746,0.5416707947097548,0.06411934731309608,0.20182538963423835,-0.1224386070664992,0.5964011706774899,0.32657735598991444,0.02724344202767096,0.02443976574043666,0.1378679070664794,0.6353297952994693,3.8410669820717125,0.31675,6.6020408163265305,61.0,0.5116883116883116,"{""Information Technology"": 0.10816498316498316, ""Industrials"": 0.08888888888888888, ""Consumer Discretionary"": 0.08813131313131313, ""Financials"": 0.0840909090909091, ""Health Care"": 0.08055555555555556, ""Materials"": 0.05008417508417509, ""Communication"": 0.04705387205387206, ""Energy"": 0.04351851851851853, ""Consumer Staples"": 0.04343434343434343, ""Real Estate"": 0.041077441077441074, ""Utilities"": 0.036111111111111115}",0.06411934731309608
broad_large_cap_eligible_pullback_tilt_diversified_qqq_breadth,0.0,OOS Sample,broad_growth_leadership_pullback,large_cap_eligible,sector,sector,20000000.0,False,[],[],pullback_tilt,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2022-01-03,2026-04-02,1.361899498151474,0.22449564841686298,-0.27365333246784085,0.22379395680417002,1.02036956850247,1.3231299991527643,0.820365118130784,4.257322580645161,11.075322580645162,20.66791744840525,0.5759226125313446,0.5072008877083942,0.8982155818036285,0.3769285158725909,-0.12469302944229188,0.35792987109521746,0.5759226125313446,0.15655259898273655,0.20442218277474672,0.5072008877083942,0.8982155818036285,0.3769285158725909,0.10225828769931175,0.09865979825418804,0.13786790706647867,1.0,3.8410669820717125,0.31675,6.6020408163265305,61.0,0.5116883116883116,"{""Information Technology"": 0.10816498316498316, ""Industrials"": 0.08888888888888888, ""Consumer Discretionary"": 0.08813131313131313, ""Financials"": 0.0840909090909091, ""Health Care"": 0.08055555555555556, ""Materials"": 0.05008417508417509, ""Communication"": 0.04705387205387206, ""Energy"": 0.04351851851851853, ""Consumer Staples"": 0.04343434343434343, ""Real Estate"": 0.041077441077441074, ""Utilities"": 0.036111111111111115}",0.15655259898273655
broad_large_cap_eligible_pullback_tilt_diversified_qqq_breadth,0.0,2022,broad_growth_leadership_pullback,large_cap_eligible,sector,sector,20000000.0,False,[],[],pullback_tilt,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2022-01-03,2022-12-30,-0.12469302944229188,-0.1260643619087174,-0.14422754768723112,0.11410852512938884,-1.114302559049836,-1.191021555479924,-0.8740657657308156,2.9594355955678666,7.0824099722991685,11.856573705179283,0.18779121953156222,0.7797076140195779,0.1738328352454913,0.27367522214502654,-0.12469302944229188,0.35792987109521746,0.18779121953156222,-0.06256241078051106,0.27803897295648833,0.7797076140195779,0.1738328352454913,0.27367522214502654,,,,,3.8410669820717125,0.31675,6.6020408163265305,61.0,0.5116883116883116,"{""Information Technology"": 0.10816498316498316, ""Industrials"": 0.08888888888888888, ""Consumer Discretionary"": 0.08813131313131313, ""Financials"": 0.0840909090909091, ""Health Care"": 0.08055555555555556, ""Materials"": 0.05008417508417509, ""Communication"": 0.04705387205387206, ""Energy"": 0.04351851851851853, ""Consumer Staples"": 0.04343434343434343, ""Real Estate"": 0.041077441077441074, ""Utilities"": 0.036111111111111115}",-0.06256241078051106
broad_large_cap_eligible_pullback_tilt_diversified_qqq_breadth,0.0,2023+,broad_growth_leadership_pullback,large_cap_eligible,sector,sector,20000000.0,False,[],[],pullback_tilt,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2023-01-03,2026-04-02,1.6983670616110507,0.35792987109521746,-0.2736533324678412,0.24758069146241166,1.3645613405703874,1.8669412465228283,1.3079682526332113,4.667083333333332,12.329113924050633,23.38159509202454,0.8866615848670041,0.39211697495607645,1.0586151843372564,0.5566950971425872,-0.12469302944229188,0.35792987109521746,0.8866615848670041,0.09933612008760427,0.17558342828971119,0.39211697495607645,1.0586151843372564,0.5566950971425872,0.10659271517911045,0.1118211662800006,0.13786790706647864,1.0,3.8410669820717125,0.31675,6.6020408163265305,61.0,0.5116883116883116,"{""Information Technology"": 0.10816498316498316, ""Industrials"": 0.08888888888888888, ""Consumer Discretionary"": 0.08813131313131313, ""Financials"": 0.0840909090909091, ""Health Care"": 0.08055555555555556, ""Materials"": 0.05008417508417509, ""Communication"": 0.04705387205387206, ""Energy"": 0.04351851851851853, ""Consumer Staples"": 0.04343434343434343, ""Real Estate"": 0.041077441077441074, ""Utilities"": 0.036111111111111115}",0.09933612008760427
broad_large_cap_eligible_pullback_tilt_diversified_qqq_breadth,5.0,Full Sample,broad_growth_leadership_pullback,large_cap_eligible,sector,sector,20000000.0,False,[],[],pullback_tilt,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2018-01-02,2026-04-02,2.2798555670728575,0.15492848196527387,-0.2980902054256067,0.21326174709519727,0.7839115513149628,0.9361930386672614,0.5197369089805227,3.8410669820717125,9.82246015936255,18.688524590163933,0.541607459975626,-0.1319734363489417,0.5928207099443548,0.3296143657577372,-0.125973264592534,0.35476619513537555,0.541607459975626,0.06220729748849619,0.2018250436620929,-0.1319734363489417,0.5928207099443548,0.3296143657577372,0.02522123769057748,0.022441385495638153,0.13554012076948563,0.6322971948445792,3.8410669820717125,0.31675,6.6020408163265305,61.0,0.5116883116883116,"{""Information Technology"": 0.10816498316498316, ""Industrials"": 0.08888888888888888, ""Consumer Discretionary"": 0.08813131313131313, ""Financials"": 0.0840909090909091, ""Health Care"": 0.08055555555555556, ""Materials"": 0.05008417508417509, ""Communication"": 0.04705387205387206, ""Energy"": 0.04351851851851853, ""Consumer Staples"": 0.04343434343434343, ""Real Estate"": 0.041077441077441074, ""Utilities"": 0.036111111111111115}",0.06220729748849619
broad_large_cap_eligible_pullback_tilt_diversified_qqq_breadth,5.0,OOS Sample,broad_growth_leadership_pullback,large_cap_eligible,sector,sector,20000000.0,False,[],[],pullback_tilt,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2022-01-03,2026-04-02,1.340664914916407,0.22189251953595246,-0.2739876333908572,0.22379830082627064,1.0108078686935582,1.3106630346714823,0.8098632656876582,4.257322580645161,11.075322580645162,20.66791744840525,0.575850501508098,0.4966961913557645,0.8943184588519908,0.3804681258832544,-0.125973264592534,0.35476619513537555,0.575850501508098,0.1544261293606534,0.20444620811601016,0.4966961913557645,0.8943184588519908,0.3804681258832544,0.1001745131393388,0.09656390288660661,0.1355401207694849,1.0,3.8410669820717125,0.31675,6.6020408163265305,61.0,0.5116883116883116,"{""Information Technology"": 0.10816498316498316, ""Industrials"": 0.08888888888888888, ""Consumer Discretionary"": 0.08813131313131313, ""Financials"": 0.0840909090909091, ""Health Care"": 0.08055555555555556, ""Materials"": 0.05008417508417509, ""Communication"": 0.04705387205387206, ""Energy"": 0.04351851851851853, ""Consumer Staples"": 0.04343434343434343, ""Real Estate"": 0.041077441077441074, ""Utilities"": 0.036111111111111115}",0.1544261293606534
broad_large_cap_eligible_pullback_tilt_diversified_qqq_breadth,5.0,2022,broad_growth_leadership_pullback,large_cap_eligible,sector,sector,20000000.0,False,[],[],pullback_tilt,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2022-01-03,2022-12-30,-0.125973264592534,-0.12735762859798228,-0.14422754768723123,0.11411163316860816,-1.1271396673839786,-1.1991173959769266,-0.883032615060247,2.9594355955678666,7.0824099722991685,11.856573705179283,0.18771301991168798,0.7743424139472604,0.1724533544851539,0.27540142385733124,-0.125973264592534,0.35476619513537555,0.18771301991168798,-0.06405763349211263,0.27806920250889894,0.7743424139472604,0.1724533544851539,0.27540142385733124,,,,,3.8410669820717125,0.31675,6.6020408163265305,61.0,0.5116883116883116,"{""Information Technology"": 0.10816498316498316, ""Industrials"": 0.08888888888888888, ""Consumer Discretionary"": 0.08813131313131313, ""Financials"": 0.0840909090909091, ""Health Care"": 0.08055555555555556, ""Materials"": 0.05008417508417509, ""Communication"": 0.04705387205387206, ""Energy"": 0.04351851851851853, ""Consumer Staples"": 0.04343434343434343, ""Real Estate"": 0.041077441077441074, ""Utilities"": 0.036111111111111115}",-0.06405763349211263
broad_large_cap_eligible_pullback_tilt_diversified_qqq_breadth,5.0,2023+,broad_growth_leadership_pullback,large_cap_eligible,sector,sector,20000000.0,False,[],[],pullback_tilt,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2023-01-03,2026-04-02,1.6780243899807132,0.35476619513537555,-0.27398763339085697,0.24758691608414224,1.35507209065068,1.8540413364845973,1.294825575683133,4.667083333333332,12.329113924050633,23.38159509202454,0.8866064159792387,0.3787391048835727,1.0541605815053685,0.5633918966091408,-0.125973264592534,0.35476619513537555,0.8866064159792387,0.09701003971015315,0.1756045828128181,0.3787391048835727,1.0541605815053685,0.5633918966091408,0.10431891348089395,0.10952460575101094,0.13554012076948488,1.0,3.8410669820717125,0.31675,6.6020408163265305,61.0,0.5116883116883116,"{""Information Technology"": 0.10816498316498316, ""Industrials"": 0.08888888888888888, ""Consumer Discretionary"": 0.08813131313131313, ""Financials"": 0.0840909090909091, ""Health Care"": 0.08055555555555556, ""Materials"": 0.05008417508417509, ""Communication"": 0.04705387205387206, ""Energy"": 0.04351851851851853, ""Consumer Staples"": 0.04343434343434343, ""Real Estate"": 0.041077441077441074, ""Utilities"": 0.036111111111111115}",0.09701003971015315
