experiment_group,scenario,cost_bps_one_way,period,data_variant,universe_lag_rebalances,universe_filter,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,group_normalization,residual_proxy,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,rolling_36m_alpha_positive_ratio
parameter_stability,grid_h12_cap9_sector30_hold10,5.0,2022,alias_on,0,leadership_liquid,12,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.09744265214510184,-0.09853137157438485,-0.16319946588171763,0.17023264503844956,-0.519120676027871,-0.7027973864736314,-0.603748125289807,3.76042243767313,12.141274238227146,12.0,0.3416556675844016,1.02986004330419,0.4531937991076798,0.33933353681790324,-0.09744265214510184,0.3782772172500717,0.3416556675844016,0.029137856084309993,0.24815894533070829,1.02986004330419,0.4531937991076798,0.33933353681790324,0.07629106241817772,0.07016809566396108,0.11021706288265591,0.909021986353298
parameter_stability,grid_h12_cap9_sector30_hold10,5.0,2023+,alias_on,0,leadership_liquid,12,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.831764078166497,0.3782772172500717,-0.33968452878145905,0.3054702899984416,1.207754514425436,1.6440954616989836,1.1136133241247552,4.253544303797469,12.329113924050633,12.0,1.0672219652970758,0.45326673480259444,1.283490801263789,1.0511285260235443,-0.09744265214510184,0.3782772172500717,1.0672219652970758,0.08186134449781811,0.22049569700226623,0.45326673480259444,1.283490801263789,1.0511285260235443,0.07629106241817772,0.07016809566396108,0.11021706288265591,0.909021986353298
parameter_stability,grid_h12_cap9_sector30_hold15,5.0,Full Sample,alias_on,0,leadership_liquid,12,0.09,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,4.144875409491048,0.21973315809426208,-0.3931999645535218,0.28312780471016513,0.8458772721936623,1.0062558004863733,0.558833107586286,3.635927124833997,10.428784860557768,10.322082931533268,0.7435184481966439,0.1995867873521112,0.8362585984713353,0.4460201965136882,-0.09128690877788526,0.3731066369105571,0.7435184481966439,0.09538716289953042,0.22886020142162317,0.1995867873521112,0.8362585984713353,0.4460201965136882,0.08119610754366233,0.07444288423775362,0.10747872862923981,0.9196360879454132
parameter_stability,grid_h12_cap9_sector30_hold15,5.0,2022,alias_on,0,leadership_liquid,12,0.09,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.09128690877788526,-0.09231042120809396,-0.16319946588171763,0.1689391774229664,-0.4840222436091811,-0.6526335045133197,-0.5656294321146734,3.76042243767313,12.141274238227146,12.0,0.3391292859641656,1.0557615544419447,0.45309671603972024,0.32895116772649863,-0.09128690877788526,0.3731066369105571,0.3391292859641656,0.03486989779749822,0.2483230679940814,1.0557615544419447,0.45309671603972024,0.32895116772649863,0.08119610754366233,0.07444288423775362,0.10747872862923981,0.9196360879454132
parameter_stability,grid_h12_cap9_sector30_hold15,5.0,2023+,alias_on,0,leadership_liquid,12,0.09,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.7974431834536868,0.3731066369105571,-0.3484066593279047,0.3059513969685625,1.19408725868809,1.6120726955669458,1.0708941029723715,4.140527426160338,12.329113924050633,12.0,1.0703179753244854,0.43671235857250457,1.2781247784610588,1.0632502281126943,-0.09128690877788526,0.3731066369105571,1.0703179753244854,0.07742809264192797,0.2206095290334259,0.43671235857250457,1.2781247784610588,1.0632502281126943,0.08119610754366233,0.07444288423775362,0.10747872862923981,0.9196360879454132
parameter_stability,grid_h12_cap9_sector35_hold05,5.0,Full Sample,alias_on,0,leadership_liquid,12,0.09,0.35,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,4.260587997147608,0.223027380918551,-0.4054011201786337,0.2862936351284246,0.8491781709642814,1.008306625529337,0.550140021370137,3.8562250996015934,10.428784860557768,10.322082931533268,0.7552811125340427,0.21447607733613958,0.8426548989963867,0.4399936308307457,-0.09636600120678895,0.40322696305547456,0.7552811125340427,0.09673032532391268,0.22986434325674898,0.21447607733613958,0.8426548989963867,0.4399936308307457,0.07609834511141875,0.0732054633076433,0.12729818200114354,0.9044730856709629
parameter_stability,grid_h12_cap9_sector35_hold05,5.0,2022,alias_on,0,leadership_liquid,12,0.09,0.35,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.09636600120678895,-0.09744335175711938,-0.16319946588171763,0.17023707335985044,-0.512074124075472,-0.6933270246788934,-0.5970813153747916,3.8110110803324098,12.141274238227146,12.0,0.34156606494289743,1.0345171003616047,0.4531937991076798,0.3373898759595882,-0.09636600120678895,0.40322696305547456,0.34156606494289743,0.030304323676236512,0.24819915267066212,1.0345171003616047,0.4531937991076798,0.3373898759595882,0.07609834511141875,0.0732054633076433,0.12729818200114354,0.9044730856709629
parameter_stability,grid_h12_cap9_sector35_hold05,5.0,2023+,alias_on,0,leadership_liquid,12,0.09,0.35,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,2.001476442232139,0.40322696305547456,-0.33968452878145916,0.30928873937388457,1.2549477612024502,1.6976200375232968,1.1870630802702713,4.361424050632911,12.329113924050633,12.0,1.0808702504281382,0.5334466167872696,1.326315506163144,1.0174366998340825,-0.09636600120678895,0.40322696305547456,1.0808702504281382,0.09739818486881625,0.22336153261175315,0.5334466167872696,1.326315506163144,1.0174366998340825,0.07609834511141875,0.0732054633076433,0.12729818200114354,0.9044730856709629
parameter_stability,grid_h12_cap9_sector35_hold10,5.0,Full Sample,alias_on,0,leadership_liquid,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.8555333303387593,0.21120172721553088,-0.38038083852453053,0.2847195906665049,0.8179116396485793,0.9813922909706803,0.5552375562206733,3.7915504648074365,10.428784860557768,10.322082931533268,0.7514608280951175,0.17068245721844244,0.8176944970755552,0.4484671956628734,-0.09744265214510184,0.3643278533754637,0.7514608280951175,0.08723191136577726,0.22885517998024899,0.17068245721844244,0.8176944970755552,0.4484671956628734,0.07239935444316321,0.06521849626140519,0.09701899192937402,0.9075056861258529
parameter_stability,grid_h12_cap9_sector35_hold10,5.0,2022,alias_on,0,leadership_liquid,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.09744265214510184,-0.09853137157438485,-0.16319946588171763,0.17023264503844956,-0.519120676027871,-0.7027973864736314,-0.603748125289807,3.76042243767313,12.141274238227146,12.0,0.3416556675844016,1.02986004330419,0.4531937991076798,0.33933353681790324,-0.09744265214510184,0.3643278533754637,0.3416556675844016,0.029137856084309993,0.24815894533070829,1.02986004330419,0.4531937991076798,0.33933353681790324,0.07239935444316321,0.06521849626140519,0.09701899192937402,0.9075056861258529
parameter_stability,grid_h12_cap9_sector35_hold10,5.0,2023+,alias_on,0,leadership_liquid,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.7398328061500088,0.3643278533754637,-0.33968452878145927,0.3086238040993679,1.1654877529179664,1.5780346755447818,1.072547680291495,4.253544303797469,12.329113924050633,12.0,1.0795000503715195,0.40734019946692523,1.2505937898760424,1.0350460056531208,-0.09744265214510184,0.3643278533754637,1.0795000503715195,0.06932280754367574,0.2226824332713732,0.40734019946692523,1.2505937898760424,1.0350460056531208,0.07239935444316321,0.06521849626140519,0.09701899192937402,0.9075056861258529
parameter_stability,grid_h12_cap9_sector35_hold15,5.0,Full Sample,alias_on,0,leadership_liquid,12,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,4.031523549585775,0.21644239921246444,-0.38038083852453075,0.2848425762760288,0.8329114284455121,0.9966362962172336,0.5690149904817198,3.6258217131474098,10.428784860557768,10.322082931533268,0.7516829351217561,0.18971040305587408,0.8285882305376804,0.44654200607652983,-0.09663901839177425,0.3592096038048924,0.7516829351217561,0.09156203378216403,0.22895283343770473,0.18971040305587408,0.8285882305376804,0.44654200607652983,0.07855190694103531,0.07253123266353263,0.09428065767595803,0.9241849886277483
parameter_stability,grid_h12_cap9_sector35_hold15,5.0,2022,alias_on,0,leadership_liquid,12,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.09663901839177425,-0.09771925330791287,-0.16039030867976445,0.17105070932666286,-0.5105895394704758,-0.6828268625671094,-0.6092590887334676,3.676108033240997,12.141274238227146,12.0,0.3423469549399744,1.0328820483017325,0.4530002763306187,0.33971362567748803,-0.09663901839177425,0.3592096038048924,0.3423469549399744,0.030410200515795877,0.24843452887934997,1.0328820483017325,0.4530002763306187,0.33971362567748803,0.07855190694103531,0.07253123266353263,0.09428065767595803,0.9241849886277483
parameter_stability,grid_h12_cap9_sector35_hold15,5.0,2023+,alias_on,0,leadership_liquid,12,0.09,0.35,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.7066261156648674,0.3592096038048924,-0.34840665932790515,0.3090995758277691,1.1520456024976953,1.547298823310169,1.0310067106576744,4.140527426160338,12.329113924050633,12.0,1.0825960603989297,0.3909747687454374,1.245227767073312,1.047167707742271,-0.09663901839177425,0.3592096038048924,1.0825960603989297,0.06488955568778543,0.22279455576012897,0.3909747687454374,1.245227767073312,1.047167707742271,0.07855190694103531,0.07253123266353263,0.09428065767595803,0.9241849886277483
parameter_stability,grid_h16_cap7_sector25_hold05,5.0,Full Sample,alias_on,0,leadership_liquid,16,0.07,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.702784382536155,0.2065160318099839,-0.37302695578168865,0.2666844761954289,0.8398952936331914,1.000371830314296,0.5536222747689202,3.712222983067729,10.428784860557768,13.76277724204436,0.7221862975484716,0.1410357610849767,0.8027991520716242,0.4610512854278891,-0.12580421873774272,0.3378585871561093,0.7221862975484716,0.08401729158241573,0.21393959541564928,0.1410357610849767,0.8027991520716242,0.4610512854278891,0.05874105905434919,0.06596237229731206,0.09649961159244044,0.8953752843062927
parameter_stability,grid_h16_cap7_sector25_hold05,5.0,2022,alias_on,0,leadership_liquid,16,0.07,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.12580421873774272,-0.12718686329933093,-0.1721546131897076,0.16294955361440866,-0.7463846230053429,-0.9909792027070066,-0.738794395008027,3.8067953601108035,12.141274238227146,16.0,0.33482069176354584,0.9033732499198777,0.4759252990584497,0.40012365456873483,-0.12580421873774272,0.3378585871561093,0.33482069176354584,-0.006464722700015032,0.24609675661230435,0.9033732499198777,0.4759252990584497,0.40012365456873483,0.05874105905434919,0.06596237229731206,0.09649961159244044,0.8953752843062927
parameter_stability,grid_h16_cap7_sector25_hold05,5.0,2023+,alias_on,0,leadership_liquid,16,0.07,0.25,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.5711023713408063,0.3378585871561093,-0.2991348287054617,0.28601213900870753,1.1651650949017238,1.5933815509472893,1.1294525235266948,4.218868670886076,12.329113924050633,16.0,1.0143938185176993,0.3163189049717401,1.176399194344022,1.0274894536217474,-0.12580421873774272,0.3378585871561093,1.0143938185176993,0.06038981419335993,0.20315448406930173,0.3163189049717401,1.176399194344022,1.0274894536217474,0.05874105905434919,0.06596237229731206,0.09649961159244044,0.8953752843062927
parameter_stability,grid_h16_cap7_sector25_hold10,5.0,Full Sample,alias_on,0,leadership_liquid,16,0.07,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.540847744904384,0.201400122193105,-0.37302695578168865,0.26724507860929086,0.8227997770027259,0.9735311016562492,0.5399076905074199,3.57125249003984,10.428784860557768,13.76277724204436,0.7224456229551918,0.12152398566540953,0.7830359780482492,0.4469057953457193,-0.12603304892957856,0.33721003156210183,0.7224456229551918,0.07986918535647727,0.21456906771209555,0.12152398566540953,0.7830359780482492,0.4469057953457193,0.05502250325638476,0.0574071688754294,0.09617886989396338,0.8741470811220622
parameter_stability,grid_h16_cap7_sector25_hold10,5.0,2022,alias_on,0,leadership_liquid,16,0.07,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.12603304892957856,-0.12741802093620191,-0.1724996894671298,0.16324381982197586,-0.7463514690393916,-0.9854407175772265,-0.7386565235555494,3.6929709141274234,12.141274238227146,16.0,0.33252708374238704,0.8982983702181303,0.46346243171307594,0.3951724766404862,-0.12603304892957856,0.33721003156210183,0.33252708374238704,-0.007467810449759422,0.24724858753702517,0.8982983702181303,0.46346243171307594,0.3951724766404862,0.05502250325638476,0.0574071688754294,0.09617886989396338,0.8741470811220622
parameter_stability,grid_h16_cap7_sector25_hold10,5.0,2023+,alias_on,0,leadership_liquid,16,0.07,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.5670608188736534,0.33721003156210183,-0.2995329938075525,0.2862564177916299,1.1627188397606212,1.5857128342904407,1.1257859352173956,4.04934335443038,12.329113924050633,16.0,1.0139138050480614,0.3135989469533946,1.1493533351362917,0.9439442464797114,-0.12603304892957856,0.33721003156210183,1.0139138050480614,0.060103301777576494,0.20359115819345705,0.3135989469533946,1.1493533351362917,0.9439442464797114,0.05502250325638476,0.0574071688754294,0.09617886989396338,0.8741470811220622
parameter_stability,grid_h16_cap7_sector25_hold15,5.0,Full Sample,alias_on,0,leadership_liquid,16,0.07,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.498913837184637,0.20004923178782663,-0.37255947451271276,0.26735965426977065,0.8183528471118234,0.9666106189663057,0.536959184971688,3.4408926792828685,10.428784860557768,13.76277724204436,0.7233601995736441,0.11647686102527954,0.7800397157973228,0.44638436401858905,-0.12425060808766375,0.32386081172621184,0.7233601995736441,0.07859727088236651,0.21446861873417433,0.11647686102527954,0.7800397157973228,0.44638436401858905,0.05690897089785746,0.06047101865888024,0.08489075044796864,0.9029567854435178
parameter_stability,grid_h16_cap7_sector25_hold15,5.0,2022,alias_on,0,leadership_liquid,16,0.07,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.12425060808766375,-0.12561743195910258,-0.16855116220444566,0.1638766452472426,-0.7303909434554461,-0.9712854668705193,-0.745277756119734,3.591793628808864,12.141274238227146,16.0,0.3348943416080641,0.9090541133915222,0.46242164908939776,0.39245048767801094,-0.12425060808766375,0.32386081172621184,0.3348943416080641,-0.004510367941823888,0.24668085994342773,0.9090541133915222,0.46242164908939776,0.39245048767801094,0.05690897089785746,0.06047101865888024,0.08489075044796864,0.9029567854435178
parameter_stability,grid_h16_cap7_sector25_hold15,5.0,2023+,alias_on,0,leadership_liquid,16,0.07,0.25,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.4848463538409145,0.32386081172621184,-0.2995329938075523,0.2867781124083876,1.1260356875330708,1.5229502974266103,1.0812191592298843,3.9530221518987343,12.329113924050633,16.0,1.0162395503765773,0.2645376192151855,1.1283263806060255,0.9605916401705901,-0.12425060808766375,0.32386081172621184,1.0162395503765773,0.04956435911296512,0.20387509339879006,0.2645376192151855,1.1283263806060255,0.9605916401705901,0.05690897089785746,0.06047101865888024,0.08489075044796864,0.9029567854435178
parameter_stability,grid_h16_cap7_sector30_hold05,5.0,Full Sample,alias_on,0,leadership_liquid,16,0.07,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.702784382536155,0.2065160318099839,-0.37302695578168865,0.2666844761954289,0.8398952936331914,1.000371830314296,0.5536222747689202,3.712222983067729,10.428784860557768,13.76277724204436,0.7221862975484716,0.1410357610849767,0.8027991520716242,0.4610512854278891,-0.12580421873774272,0.3378585871561093,0.7221862975484716,0.08401729158241573,0.21393959541564928,0.1410357610849767,0.8027991520716242,0.4610512854278891,0.05874105905434919,0.06596237229731206,0.09649961159244044,0.8953752843062927
parameter_stability,grid_h16_cap7_sector30_hold05,5.0,2022,alias_on,0,leadership_liquid,16,0.07,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.12580421873774272,-0.12718686329933093,-0.1721546131897076,0.16294955361440866,-0.7463846230053429,-0.9909792027070066,-0.738794395008027,3.8067953601108035,12.141274238227146,16.0,0.33482069176354584,0.9033732499198777,0.4759252990584497,0.40012365456873483,-0.12580421873774272,0.3378585871561093,0.33482069176354584,-0.006464722700015032,0.24609675661230435,0.9033732499198777,0.4759252990584497,0.40012365456873483,0.05874105905434919,0.06596237229731206,0.09649961159244044,0.8953752843062927
parameter_stability,grid_h16_cap7_sector30_hold05,5.0,2023+,alias_on,0,leadership_liquid,16,0.07,0.3,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.5711023713408063,0.3378585871561093,-0.2991348287054617,0.28601213900870753,1.1651650949017238,1.5933815509472893,1.1294525235266948,4.218868670886076,12.329113924050633,16.0,1.0143938185176993,0.3163189049717401,1.176399194344022,1.0274894536217474,-0.12580421873774272,0.3378585871561093,1.0143938185176993,0.06038981419335993,0.20315448406930173,0.3163189049717401,1.176399194344022,1.0274894536217474,0.05874105905434919,0.06596237229731206,0.09649961159244044,0.8953752843062927
parameter_stability,grid_h16_cap7_sector30_hold10,5.0,Full Sample,alias_on,0,leadership_liquid,16,0.07,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.540847744904384,0.201400122193105,-0.37302695578168865,0.26724507860929086,0.8227997770027259,0.9735311016562492,0.5399076905074199,3.57125249003984,10.428784860557768,13.76277724204436,0.7224456229551918,0.12152398566540953,0.7830359780482492,0.4469057953457193,-0.12603304892957856,0.33721003156210183,0.7224456229551918,0.07986918535647727,0.21456906771209555,0.12152398566540953,0.7830359780482492,0.4469057953457193,0.05502250325638476,0.0574071688754294,0.09617886989396338,0.8741470811220622
parameter_stability,grid_h16_cap7_sector30_hold10,5.0,2022,alias_on,0,leadership_liquid,16,0.07,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.12603304892957856,-0.12741802093620191,-0.1724996894671298,0.16324381982197586,-0.7463514690393916,-0.9854407175772265,-0.7386565235555494,3.6929709141274234,12.141274238227146,16.0,0.33252708374238704,0.8982983702181303,0.46346243171307594,0.3951724766404862,-0.12603304892957856,0.33721003156210183,0.33252708374238704,-0.007467810449759422,0.24724858753702517,0.8982983702181303,0.46346243171307594,0.3951724766404862,0.05502250325638476,0.0574071688754294,0.09617886989396338,0.8741470811220622
parameter_stability,grid_h16_cap7_sector30_hold10,5.0,2023+,alias_on,0,leadership_liquid,16,0.07,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.5670608188736534,0.33721003156210183,-0.2995329938075525,0.2862564177916299,1.1627188397606212,1.5857128342904407,1.1257859352173956,4.04934335443038,12.329113924050633,16.0,1.0139138050480614,0.3135989469533946,1.1493533351362917,0.9439442464797114,-0.12603304892957856,0.33721003156210183,1.0139138050480614,0.060103301777576494,0.20359115819345705,0.3135989469533946,1.1493533351362917,0.9439442464797114,0.05502250325638476,0.0574071688754294,0.09617886989396338,0.8741470811220622
parameter_stability,grid_h16_cap7_sector30_hold15,5.0,Full Sample,alias_on,0,leadership_liquid,16,0.07,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.498913837184637,0.20004923178782663,-0.37255947451271276,0.26735965426977065,0.8183528471118234,0.9666106189663057,0.536959184971688,3.4408926792828685,10.428784860557768,13.76277724204436,0.7233601995736441,0.11647686102527954,0.7800397157973228,0.44638436401858905,-0.12425060808766375,0.32386081172621184,0.7233601995736441,0.07859727088236651,0.21446861873417433,0.11647686102527954,0.7800397157973228,0.44638436401858905,0.05690897089785746,0.06047101865888024,0.08489075044796864,0.9029567854435178
parameter_stability,grid_h16_cap7_sector30_hold15,5.0,2022,alias_on,0,leadership_liquid,16,0.07,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.12425060808766375,-0.12561743195910258,-0.16855116220444566,0.1638766452472426,-0.7303909434554461,-0.9712854668705193,-0.745277756119734,3.591793628808864,12.141274238227146,16.0,0.3348943416080641,0.9090541133915222,0.46242164908939776,0.39245048767801094,-0.12425060808766375,0.32386081172621184,0.3348943416080641,-0.004510367941823888,0.24668085994342773,0.9090541133915222,0.46242164908939776,0.39245048767801094,0.05690897089785746,0.06047101865888024,0.08489075044796864,0.9029567854435178
parameter_stability,grid_h16_cap7_sector30_hold15,5.0,2023+,alias_on,0,leadership_liquid,16,0.07,0.3,0.15,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.4848463538409145,0.32386081172621184,-0.2995329938075523,0.2867781124083876,1.1260356875330708,1.5229502974266103,1.0812191592298843,3.9530221518987343,12.329113924050633,16.0,1.0162395503765773,0.2645376192151855,1.1283263806060255,0.9605916401705901,-0.12425060808766375,0.32386081172621184,1.0162395503765773,0.04956435911296512,0.20387509339879006,0.2645376192151855,1.1283263806060255,0.9605916401705901,0.05690897089785746,0.06047101865888024,0.08489075044796864,0.9029567854435178
parameter_stability,grid_h16_cap7_sector35_hold05,5.0,Full Sample,alias_on,0,leadership_liquid,16,0.07,0.35,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.6252529658826367,0.2040863011893883,-0.36280848330171056,0.266126699877393,0.8334778186213053,0.9959040468933249,0.562517996635902,3.722833665338645,10.428784860557768,13.76277724204436,0.7187877207804992,0.13073381099744855,0.7872275456905868,0.44581254887669325,-0.12580421873774272,0.33331502733667606,0.7187877207804992,0.08249964785882274,0.21415116947311516,0.13073381099744855,0.7872275456905868,0.44581254887669325,0.05522491267387996,0.06352220224059645,0.09155338540656983,0.8756633813495072
parameter_stability,grid_h16_cap7_sector35_hold05,5.0,2022,alias_on,0,leadership_liquid,16,0.07,0.35,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.12580421873774272,-0.12718686329933093,-0.1721546131897076,0.16294955361440866,-0.7463846230053429,-0.9909792027070066,-0.738794395008027,3.8067953601108035,12.141274238227146,16.0,0.33482069176354584,0.9033732499198777,0.4759252990584497,0.40012365456873483,-0.12580421873774272,0.33331502733667606,0.33482069176354584,-0.006464722700015032,0.24609675661230435,0.9033732499198777,0.4759252990584497,0.40012365456873483,0.05522491267387996,0.06352220224059645,0.09155338540656983,0.8756633813495072
parameter_stability,grid_h16_cap7_sector35_hold05,5.0,2023+,alias_on,0,leadership_liquid,16,0.07,0.35,0.05,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.5428810343635702,0.33331502733667606,-0.2991348287054614,0.28859384595151016,1.1455049838453952,1.5592396156680766,1.114263520497206,4.238132911392405,12.329113924050633,16.0,1.022234747663441,0.30006698487701594,1.1438482522372566,0.9590218421402749,-0.12580421873774272,0.33331502733667606,1.022234747663441,0.05561501232005411,0.2052739381494603,0.30006698487701594,1.1438482522372566,0.9590218421402749,0.05522491267387996,0.06352220224059645,0.09155338540656983,0.8756633813495072
parameter_stability,grid_h16_cap7_sector35_hold10,5.0,Full Sample,alias_on,0,leadership_liquid,16,0.07,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.3972384523964685,0.19672726685660047,-0.37302695578168865,0.26872312219906874,0.8052254400176976,0.9509899523744517,0.5273808334959409,3.5485153137450194,10.428784860557768,13.76277724204436,0.7255437589454561,0.10468437212783457,0.770327092665408,0.44515314163570413,-0.12603304892957856,0.32859444063973053,0.7255437589454561,0.07576222675974771,0.21558892775513228,0.10468437212783457,0.770327092665408,0.44515314163570413,0.04861544103761669,0.05227670673549723,0.0875373875115533,0.8438210765731615
parameter_stability,grid_h16_cap7_sector35_hold10,5.0,2022,alias_on,0,leadership_liquid,16,0.07,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.12603304892957856,-0.12741802093620191,-0.1724996894671298,0.16324381982197586,-0.7463514690393916,-0.9854407175772265,-0.7386565235555494,3.6929709141274234,12.141274238227146,16.0,0.33252708374238704,0.8982983702181303,0.46346243171307594,0.3951724766404862,-0.12603304892957856,0.32859444063973053,0.33252708374238704,-0.007467810449759422,0.24724858753702517,0.8982983702181303,0.46346243171307594,0.3951724766404862,0.04861544103761669,0.05227670673549723,0.0875373875115533,0.8438210765731615
parameter_stability,grid_h16_cap7_sector35_hold10,5.0,2023+,alias_on,0,leadership_liquid,16,0.07,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.513787867077201,0.32859444063973053,-0.2995329938075525,0.2889637368914631,1.1320854404206662,1.5368379543131303,1.0970225231710193,4.04934335443038,12.329113924050633,16.0,1.023349949067118,0.28281871614569404,1.1168023930295266,0.9035904577779575,-0.12603304892957856,0.32859444063973053,1.023349949067118,0.05186098506511385,0.20558003722849902,0.28281871614569404,1.1168023930295266,0.9035904577779575,0.04861544103761669,0.05227670673549723,0.0875373875115533,0.8438210765731615
