strategy,cost_bps_one_way,period,family,universe,normalization,normalization_label,min_adv20_usd,leadership_filter,sector_whitelist,symbol_whitelist,score_template,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,breadth_symbols,soft_defense_exposure,hard_defense_exposure,notes,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,rolling_36m_alpha_positive_ratio,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity,avg_sector_weights_json,Alpha_ann_vs_QQQ,experiment_group,scenario,universe_filter,leadership_only,group_normalization,group_normalization_label
crypto_theme_pullback_balanced_diversified_qqq_breadth,5.0,2022,crypto_equity_theme_pullback,crypto_linked_equity_theme,universe,universe_cross_sectional,20000000.0,False,[],"[""COIN"", ""MSTR"", ""HOOD"", ""SQ"", ""XYZ"", ""PYPL"", ""IBKR"", ""CME"", ""CBOE""]",balanced_pullback,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Explicit curated US-equity crypto-linked theme bucket inside the large-cap proxy universe,2022-01-03,2022-12-30,-0.052430679831973914,-0.05303127600322377,-0.07975061552849516,0.06516616595258369,-0.7970879951267261,-0.56328260131997,-0.6649638457558427,1.1534210526315791,3.0353185595567864,0.9641434262948207,0.06983471167278615,0.9584290645464556,-0.07088604423016175,0.05499555686431035,-0.052430679831973914,0.14185945385941467,0.06983471167278615,-0.027924181119545272,0.30466246068860137,0.9584290645464556,-0.07088604423016175,0.05499555686431035,,,,,0.6038994023904383,0.049800000000000004,0.5,91.0,0.8952054794520548,"{""Financials"": 0.17333333333333337, ""Information Technology"": 0.05818181818181817}",-0.027924181119545272,,,,,,
crypto_theme_pullback_balanced_diversified_qqq_breadth,5.0,2023+,crypto_equity_theme_pullback,crypto_linked_equity_theme,universe,universe_cross_sectional,20000000.0,False,[],"[""COIN"", ""MSTR"", ""HOOD"", ""SQ"", ""XYZ"", ""PYPL"", ""IBKR"", ""CME"", ""CBOE""]",balanced_pullback,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Explicit curated US-equity crypto-linked theme bucket inside the large-cap proxy universe,2023-01-03,2026-04-02,0.5378564222047248,0.14185945385941467,-0.15760188507988693,0.11748562090893898,1.191519037185696,1.7366934953838944,0.9001126717964537,0.8692025316455696,7.39746835443038,5.2098159509202455,0.3731896589934591,-0.8362968400093425,0.4784773222928144,0.3551457750615057,-0.052430679831973914,0.14185945385941467,0.3731896589934591,0.039602143111348714,0.15425556741059715,-0.8362968400093425,0.4784773222928144,0.3551457750615057,0.056035810170545396,0.05765910928522719,0.06020540129184409,1.0,0.6038994023904383,0.049800000000000004,0.5,91.0,0.8952054794520548,"{""Financials"": 0.17333333333333337, ""Information Technology"": 0.05818181818181817}",0.039602143111348714,,,,,,
trend_only_control_focused_qqq_breadth,5.0,Full Sample,trend_only_control,leadership_growth,sector,sector,50000000.0,True,[],[],trend_only,12,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad universe but leadership/growth prefilter; not tech-only,2018-01-02,2026-04-02,4.569430463419527,0.23151781986171782,-0.41097999831245213,0.2866669240507683,0.872556414227909,1.0461953615520723,0.5633311129796245,3.787508300132802,10.428784860557768,10.322082931533268,0.7483393832425623,0.24271105295809006,0.8279321558742554,0.3780666085977558,-0.07724812231553546,0.3873651419346702,0.7483393832425623,0.10509449525745031,0.2320420561246986,0.24271105295809006,0.8279321558742554,0.3780666085977558,0.07242680841210362,0.07585638574523855,0.13154274043853656,0.8824867323730099,3.787508300132802,0.31233333333333335,3.795918367346939,60.0,0.5976470588235294,"{""Information Technology"": 0.16430976430976432, ""Industrials"": 0.11868686868686867, ""Health Care"": 0.09932659932659932, ""Financials"": 0.09646464646464648, ""Consumer Discretionary"": 0.09410774410774413, ""Materials"": 0.04713804713804713, ""Utilities"": 0.04461279461279462, ""Communication"": 0.04292929292929293, ""Consumer Staples"": 0.03956228956228956, ""Energy"": 0.030639730639730637, ""Real Estate"": 0.02626262626262626}",0.10509449525745031,,,,,,
trend_only_control_focused_qqq_breadth,5.0,OOS Sample,trend_only_control,leadership_growth,sector,sector,50000000.0,True,[],[],trend_only,12,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad universe but leadership/growth prefilter; not tech-only,2022-01-03,2026-04-02,1.669328616642039,0.2603163722812243,-0.3251438975484585,0.28183376982796515,0.9653475159151069,1.318955839227914,0.8006189697668475,4.088443548387097,12.253548387096775,12.0,0.7335603284332807,0.6348210318208194,1.1074490535188337,0.5151941882494815,-0.07724812231553546,0.3873651419346702,0.7335603284332807,0.18061498117202987,0.2321884305164727,0.6348210318208194,1.1074490535188337,0.5151941882494815,0.12232031430415627,0.12517361310120007,0.13154274043853567,1.0,3.787508300132802,0.31233333333333335,3.795918367346939,60.0,0.5976470588235294,"{""Information Technology"": 0.16430976430976432, ""Industrials"": 0.11868686868686867, ""Health Care"": 0.09932659932659932, ""Financials"": 0.09646464646464648, ""Consumer Discretionary"": 0.09410774410774413, ""Materials"": 0.04713804713804713, ""Utilities"": 0.04461279461279462, ""Communication"": 0.04292929292929293, ""Consumer Staples"": 0.03956228956228956, ""Energy"": 0.030639730639730637, ""Real Estate"": 0.02626262626262626}",0.18061498117202987,,,,,,
trend_only_control_focused_qqq_breadth,5.0,2022,trend_only_control,leadership_growth,sector,sector,50000000.0,True,[],[],trend_only,12,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad universe but leadership/growth prefilter; not tech-only,2022-01-03,2022-12-30,-0.07724812231553546,-0.07812107291633308,-0.16087115374825844,0.167519662984542,-0.3976969139590805,-0.5343864580492992,-0.48561268503476995,3.9121883656509695,12.141274238227146,12.0,0.33381159890603157,1.1112168480930236,0.47421807457346166,0.3127132567480536,-0.07724812231553546,0.3873651419346702,0.33381159890603157,0.048189283839259675,0.24956287627291732,1.1112168480930236,0.47421807457346166,0.3127132567480536,,,,,3.787508300132802,0.31233333333333335,3.795918367346939,60.0,0.5976470588235294,"{""Information Technology"": 0.16430976430976432, ""Industrials"": 0.11868686868686867, ""Health Care"": 0.09932659932659932, ""Financials"": 0.09646464646464648, ""Consumer Discretionary"": 0.09410774410774413, ""Materials"": 0.04713804713804713, ""Utilities"": 0.04461279461279462, ""Communication"": 0.04292929292929293, ""Consumer Staples"": 0.03956228956228956, ""Energy"": 0.030639730639730637, ""Real Estate"": 0.02626262626262626}",0.048189283839259675,,,,,,
trend_only_control_focused_qqq_breadth,5.0,2023+,trend_only_control,leadership_growth,sector,sector,50000000.0,True,[],[],trend_only,12,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad universe but leadership/growth prefilter; not tech-only,2023-01-03,2026-04-02,1.892791313890791,0.3873651419346702,-0.3251438975484583,0.30832907362052686,1.2206945171440224,1.697800461770287,1.1913652535242143,4.155938818565401,12.329113924050633,12.0,1.0553731389608805,0.4740890724379773,1.2476649791705994,0.8677185825261052,-0.07724812231553546,0.3873651419346702,1.0553731389608805,0.09249100272140236,0.22650978138883063,0.4740890724379773,1.2476649791705994,0.8677185825261052,0.10702768166324224,0.11103584849630979,0.1315427404385355,1.0,3.787508300132802,0.31233333333333335,3.795918367346939,60.0,0.5976470588235294,"{""Information Technology"": 0.16430976430976432, ""Industrials"": 0.11868686868686867, ""Health Care"": 0.09932659932659932, ""Financials"": 0.09646464646464648, ""Consumer Discretionary"": 0.09410774410774413, ""Materials"": 0.04713804713804713, ""Utilities"": 0.04461279461279462, ""Communication"": 0.04292929292929293, ""Consumer Staples"": 0.03956228956228956, ""Energy"": 0.030639730639730637, ""Real Estate"": 0.02626262626262626}",0.09249100272140236,,,,,,
naive_dip_buy_control_diversified_qqq_breadth,5.0,Full Sample,naive_dip_buy_control,large_cap_eligible,sector,sector,20000000.0,False,[],[],naive_dip_buy,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2018-01-02,2026-04-02,0.04293875133037317,0.005111293595856603,-0.47099236582661375,0.25177144304763255,0.14607434543557207,0.1945651462337097,0.01085217928508468,6.493737549800798,9.82246015936255,18.688524590163933,0.5833664371688081,-0.6765478638043315,0.5053669581489222,0.8253880497166447,-0.25250537759969427,-0.0334627923397528,0.5833664371688081,-0.07628717064764963,0.23211446109563377,-0.6765478638043315,0.5053669581489222,0.8253880497166447,-0.04909620157929659,-0.03904194432454113,-0.18423218811856235,0.36997725549658833,6.493737549800798,0.5355000000000001,12.673469387755102,31.0,0.1818181818181818,"{""Industrials"": 0.10353535353535352, ""Information Technology"": 0.09848484848484848, ""Financials"": 0.09680134680134679, ""Consumer Discretionary"": 0.0945286195286195, ""Health Care"": 0.08728956228956229, ""Consumer Staples"": 0.04991582491582491, ""Materials"": 0.045538720538720545, ""Real Estate"": 0.04351851851851852, ""Utilities"": 0.0398989898989899, ""Communication"": 0.032070707070707076, ""Energy"": 0.019528619528619527}",-0.07628717064764963,,,,,,
naive_dip_buy_control_diversified_qqq_breadth,5.0,OOS Sample,naive_dip_buy_control,large_cap_eligible,sector,sector,20000000.0,False,[],[],naive_dip_buy,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2022-01-03,2026-04-02,-0.33065208244561706,-0.09026329440189429,-0.3585604051585969,0.26870433207651656,-0.2190594334921054,-0.3223266011438753,-0.25173804219116,7.130229838709678,11.075322580645162,20.66791744840525,0.6784825532763522,-0.7994687572640866,0.4241998682917544,0.9394871662279484,-0.25250537759969427,-0.0334627923397528,0.6784825532763522,-0.14344825232822586,0.22956700641651578,-0.7994687572640866,0.4241998682917544,0.9394871662279484,-0.1479252232465869,-0.1444883812426265,-0.18423218811856293,0.0,6.493737549800798,0.5355000000000001,12.673469387755102,31.0,0.1818181818181818,"{""Industrials"": 0.10353535353535352, ""Information Technology"": 0.09848484848484848, ""Financials"": 0.09680134680134679, ""Consumer Discretionary"": 0.0945286195286195, ""Health Care"": 0.08728956228956229, ""Consumer Staples"": 0.04991582491582491, ""Materials"": 0.045538720538720545, ""Real Estate"": 0.04351851851851852, ""Utilities"": 0.0398989898989899, ""Communication"": 0.032070707070707076, ""Energy"": 0.019528619528619527}",-0.14344825232822586,,,,,,
naive_dip_buy_control_diversified_qqq_breadth,5.0,2022,naive_dip_buy_control,large_cap_eligible,sector,sector,20000000.0,False,[],[],naive_dip_buy,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2022-01-03,2022-12-30,-0.25250537759969427,-0.2550620850773804,-0.28918580963871465,0.2619253981140563,-0.9849746114088109,-1.3007742521020937,-0.8820006949719778,3.7688538781163428,7.0824099722991685,11.856573705179283,0.4718991062358751,0.3151294854943181,0.20545663736785302,0.511763357571944,-0.25250537759969427,-0.0334627923397528,0.4718991062358751,-0.095684640516596,0.27274711666261076,0.3151294854943181,0.20545663736785302,0.511763357571944,,,,,6.493737549800798,0.5355000000000001,12.673469387755102,31.0,0.1818181818181818,"{""Industrials"": 0.10353535353535352, ""Information Technology"": 0.09848484848484848, ""Financials"": 0.09680134680134679, ""Consumer Discretionary"": 0.0945286195286195, ""Health Care"": 0.08728956228956229, ""Consumer Staples"": 0.04991582491582491, ""Materials"": 0.045538720538720545, ""Real Estate"": 0.04351851851851852, ""Utilities"": 0.0398989898989899, ""Communication"": 0.032070707070707076, ""Energy"": 0.019528619528619527}",-0.095684640516596,,,,,,
naive_dip_buy_control_diversified_qqq_breadth,5.0,2023+,naive_dip_buy_control,large_cap_eligible,sector,sector,20000000.0,False,[],[],naive_dip_buy,24,0.06,0.2,0.15,qqq_breadth,QQQ,broad,[],0.6,0.0,Broad large-cap / eligible baseline from IWB proxy universe,2023-01-03,2026-04-02,-0.10454483885781551,-0.0334627923397528,-0.2943988468422868,0.27064082101838666,0.009105095040735504,0.013834110342324245,-0.11366482137642082,8.178312236286919,12.329113924050633,23.38159509202454,0.8469993766011802,-1.2439679083877837,0.4726360402793203,1.6841650746416856,-0.25250537759969427,-0.0334627923397528,0.8469993766011802,-0.22536998038706504,0.21425439136614266,-1.2439679083877837,0.4726360402793203,1.6841650746416856,-0.22327645029831794,-0.21645060886328218,-0.18423218811856293,0.0,6.493737549800798,0.5355000000000001,12.673469387755102,31.0,0.1818181818181818,"{""Industrials"": 0.10353535353535352, ""Information Technology"": 0.09848484848484848, ""Financials"": 0.09680134680134679, ""Consumer Discretionary"": 0.0945286195286195, ""Health Care"": 0.08728956228956229, ""Consumer Staples"": 0.04991582491582491, ""Materials"": 0.045538720538720545, ""Real Estate"": 0.04351851851851852, ""Utilities"": 0.0398989898989899, ""Communication"": 0.032070707070707076, ""Energy"": 0.019528619528619527}",-0.22536998038706504,,,,,,
qqq_plus_current_default,5.0,Full Sample,reference,,,,,,,,,12,0.08,0.3,0.1,qqq_breadth,QQQ,broad,,0.6,0.0,,2018-01-02,2026-04-02,4.958779781250848,0.2416506149571933,-0.3237786750219297,0.2852530615979183,0.9038399819654638,1.0872431256196995,0.7463450609921305,3.4402863545816738,9.82246015936255,9.465766634522662,0.6801326157231703,0.2595554547101895,0.8033466871803562,0.30376025463085093,-0.015312392803116026,0.46479200166957213,0.6801326157231703,0.12600397302353694,0.2466110009779196,0.2595554547101895,0.8033466871803562,0.30376025463085093,0.09996096456327586,0.09919099513772478,0.16463759597117278,0.9529946929492039,3.4402863545816738,0.28369999999999995,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.16858585858585856, ""Consumer Discretionary"": 0.1291919191919192, ""Health Care"": 0.09242424242424241, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06474747474747476, ""Financials"": 0.05646464646464646, ""Materials"": 0.0494949494949495, ""Energy"": 0.03414141414141414, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}",0.12600397302353694,final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10,liquid_50m,False,universe,universe_cross_sectional
