experiment_group,strategy,cost_bps_one_way,period,scenario,universe_filter,leadership_only,group_normalization,group_normalization_label,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,rolling_36m_alpha_positive_ratio,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity,avg_sector_weights_json
final_comparison,default_frozen_spec,0.0,2022,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.013910946960355441,-0.014073560659338846,-0.16355701046128335,0.15759350625442667,-0.010459882275372874,-0.011985569790295612,-0.08604682012496365,2.8936703601108036,7.0824099722991685,5.9282868525896415,0.2086706178210406,1.175285798984538,0.22977657382183383,0.10739927972737544,-0.013910946960355441,0.4677035721380778,0.2086706178210406,0.07012179228065828,0.29124127271201833,1.175285798984538,0.22977657382183383,0.10739927972737544,,,,,3.4402863545816738,0.28369999999999995,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.16858585858585856, ""Consumer Discretionary"": 0.1291919191919192, ""Health Care"": 0.09242424242424241, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06474747474747476, ""Financials"": 0.05646464646464646, ""Materials"": 0.0494949494949495, ""Energy"": 0.03414141414141414, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}"
final_comparison,default_frozen_spec,0.0,2023+,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.472431323588437,0.4677035721380778,-0.3235799419986798,0.3303172050131003,1.3317141308500173,1.863473896064528,1.4454034735564234,3.9668924050632914,12.329113924050633,12.0,1.1765337313892839,0.7234537531289856,1.41957544457218,0.8989696408421203,-0.013910946960355441,0.4677035721380778,1.1765337313892839,0.12341260508091047,0.23622569396746929,0.7234537531289856,1.41957544457218,0.8989696408421203,0.14205273921389322,0.14262533477695313,0.16660212824515824,1.0,3.4402863545816738,0.28369999999999995,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.16858585858585856, ""Consumer Discretionary"": 0.1291919191919192, ""Health Care"": 0.09242424242424241, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06474747474747476, ""Financials"": 0.05646464646464646, ""Materials"": 0.0494949494949495, ""Energy"": 0.03414141414141414, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}"
final_comparison,default_frozen_spec,5.0,Full Sample,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,4.958779781250848,0.2416506149571933,-0.3237786750219297,0.2852530615979183,0.9038399819654638,1.0872431256196995,0.7463450609921305,3.4402863545816738,9.82246015936255,9.465766634522662,0.680132606009888,0.25955550200999655,0.8033469054684741,0.3037603871032996,-0.015312392803116026,0.46479200166957213,0.680132606009888,0.12600398289309162,0.24661100128083882,0.25955550200999655,0.8033469054684741,0.3037603871032996,0.09996091898729645,0.09919083397527892,0.16463740854745343,0.9529946929492039,3.4402863545816738,0.28369999999999995,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.16858585858585856, ""Consumer Discretionary"": 0.1291919191919192, ""Health Care"": 0.09242424242424241, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06474747474747476, ""Financials"": 0.05646464646464646, ""Materials"": 0.0494949494949495, ""Energy"": 0.03414141414141414, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}"
final_comparison,default_frozen_spec,5.0,OOS Sample,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.3973026290745523,0.3340103912486361,-0.3237786750219295,0.29901336327568034,1.117223600509941,1.4774266208748699,1.0316009577406962,3.7066983870967745,11.075322580645162,10.570356472795497,0.7447972128382271,0.8364949185011566,1.2004465692291044,0.399329891990792,-0.015312392803116026,0.46479200166957213,0.7447972128382271,0.24121131595526807,0.2503246777441277,0.8364949185011566,1.2004465692291044,0.399329891990792,0.1661333948594023,0.1664666841187142,0.1646374085474537,1.0,3.4402863545816738,0.28369999999999995,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.16858585858585856, ""Consumer Discretionary"": 0.1291919191919192, ""Health Care"": 0.09242424242424241, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06474747474747476, ""Financials"": 0.05646464646464646, ""Materials"": 0.0494949494949495, ""Energy"": 0.03414141414141414, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}"
final_comparison,default_frozen_spec,5.0,2022,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.015312392803116026,-0.015491259822233205,-0.16355701046128357,0.15754305309699587,-0.019576278822279154,-0.02227001164696958,-0.09471474061883897,2.8936703601108036,7.0824099722991685,5.9282868525896415,0.20861774033233954,1.170390797584924,0.22804620052839725,0.10897251669440962,-0.015312392803116026,0.46479200166957213,0.20861774033233954,0.0686679083785612,0.29123266808728493,1.170390797584924,0.22804620052839725,0.10897251669440962,,,,,3.4402863545816738,0.28369999999999995,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.16858585858585856, ""Consumer Discretionary"": 0.1291919191919192, ""Health Care"": 0.09242424242424241, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06474747474747476, ""Financials"": 0.05646464646464646, ""Materials"": 0.0494949494949495, ""Energy"": 0.03414141414141414, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}"
final_comparison,default_frozen_spec,5.0,2023+,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.4501324117865915,0.46479200166957213,-0.3237786750219295,0.3303319113044961,1.3256314537040514,1.8549971219723533,1.435523823914876,3.9668924050632914,12.329113924050633,12.0,1.176538433977541,0.7149709356914971,1.4157645027996586,0.9048494674994846,-0.015312392803116026,0.46479200166957213,1.176538433977541,0.12142162234157876,0.23624547329534554,0.7149709356914971,1.4157645027996586,0.9048494674994846,0.1401495226546826,0.14070038350740227,0.164637408547455,1.0,3.4402863545816738,0.28369999999999995,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.16858585858585856, ""Consumer Discretionary"": 0.1291919191919192, ""Health Care"": 0.09242424242424241, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06474747474747476, ""Financials"": 0.05646464646464646, ""Materials"": 0.0494949494949495, ""Energy"": 0.03414141414141414, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}"
final_comparison,aggressive_alt_spec,0.0,Full Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,6.202123877371508,0.2705153219242542,-0.4079876801425707,0.315373543661988,0.9197099147663343,1.1312736873388658,0.6630477710251521,3.5328519256308097,10.428784860557768,10.322082931533268,0.8286092851931682,0.3866032449868936,0.9398870778181849,0.40823650911327297,-0.022933307842714634,0.47808432075925467,0.8286092851931682,0.1294561945497028,0.2489329730084562,0.3866032449868936,0.9398870778181849,0.40823650911327297,0.09117204713349882,0.0840334130723704,0.16859326751364787,0.9234268385140257,3.5328519256308097,0.2913333333333333,3.4489795918367347,61.0,0.6235294117647059,"{""Information Technology"": 0.21430976430976434, ""Consumer Discretionary"": 0.13434343434343435, ""Health Care"": 0.10707070707070708, ""Industrials"": 0.07457912457912458, ""Communication"": 0.0632996632996633, ""Financials"": 0.06043771043771043, ""Energy"": 0.05892255892255893, ""Materials"": 0.05521885521885522, ""Utilities"": 0.019023569023569022, ""Consumer Staples"": 0.012626262626262626, ""Real Estate"": 0.004208754208754209}"
final_comparison,aggressive_alt_spec,0.0,OOS Sample,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.4712698882927118,0.34079836506540406,-0.3401769871282664,0.3151829903943289,1.092021393525367,1.5246113035386382,1.0018266313144322,3.844943548387097,12.253548387096775,12.0,0.8348763752148067,0.8763055183927224,1.3086323518583869,0.5092770100080566,-0.022933307842714634,0.47808432075925467,0.8348763752148067,0.24010297700357047,0.2505029334717588,0.8763055183927224,1.3086323518583869,0.5092770100080566,0.13667140765768035,0.13744237594985492,0.16859326751364817,1.0,3.5328519256308097,0.2913333333333333,3.4489795918367347,61.0,0.6235294117647059,"{""Information Technology"": 0.21430976430976434, ""Consumer Discretionary"": 0.13434343434343435, ""Health Care"": 0.10707070707070708, ""Industrials"": 0.07457912457912458, ""Communication"": 0.0632996632996633, ""Financials"": 0.06043771043771043, ""Energy"": 0.05892255892255893, ""Materials"": 0.05521885521885522, ""Utilities"": 0.019023569023569022, ""Consumer Staples"": 0.012626262626262626, ""Real Estate"": 0.004208754208754209}"
final_comparison,aggressive_alt_spec,0.0,2022,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.022933307842714634,-0.023200142037817506,-0.15912984560159604,0.22090278072860353,0.0054983942422617916,0.007844480833340354,-0.14579378211616145,2.7823753462603875,12.141274238227146,12.0,0.37851984507573966,1.270435469935437,0.8311120786927835,0.352776521618729,-0.022933307842714634,0.47808432075925467,0.37851984507573966,0.1314027796230581,0.27168223822859827,1.270435469935437,0.8311120786927835,0.352776521618729,,,,,3.5328519256308097,0.2913333333333333,3.4489795918367347,61.0,0.6235294117647059,"{""Information Technology"": 0.21430976430976434, ""Consumer Discretionary"": 0.13434343434343435, ""Health Care"": 0.10707070707070708, ""Industrials"": 0.07457912457912458, ""Communication"": 0.0632996632996633, ""Financials"": 0.06043771043771043, ""Energy"": 0.05892255892255893, ""Materials"": 0.05521885521885522, ""Utilities"": 0.019023569023569022, ""Consumer Staples"": 0.012626262626262626, ""Real Estate"": 0.004208754208754209}"
final_comparison,aggressive_alt_spec,0.0,2023+,v11_leadership_liquid_norm_universe_cross_sectional_h12_cap9_sector35_hold10,leadership_liquid,True,universe,universe_cross_sectional,12,0.09,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.5527461084856062,0.47808432075925467,-0.3401769871282666,0.3387005561881389,1.3280566172180337,1.8612173765027051,1.405398774312117,4.18162447257384,12.329113924050633,12.0,1.2030682284684404,0.7424264461854106,1.414369331980523,0.78174834081796,-0.022933307842714634,0.47808432075925467,1.2030682284684404,0.12620052333899076,0.24355785160617088,0.7424264461854106,1.414369331980523,0.78174834081796,0.12591133659306425,0.1332975518915957,0.16859326751364928,1.0,3.5328519256308097,0.2913333333333333,3.4489795918367347,61.0,0.6235294117647059,"{""Information Technology"": 0.21430976430976434, ""Consumer Discretionary"": 0.13434343434343435, ""Health Care"": 0.10707070707070708, ""Industrials"": 0.07457912457912458, ""Communication"": 0.0632996632996633, ""Financials"": 0.06043771043771043, ""Energy"": 0.05892255892255893, ""Materials"": 0.05521885521885522, ""Utilities"": 0.019023569023569022, ""Consumer Staples"": 0.012626262626262626, ""Real Estate"": 0.004208754208754209}"
