comparison_layer,strategy,display_name,as_of,rolling_36m_capm_alpha_vs_qqq
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-06-24,0.0633582048776487
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-06-27,0.0636959917058738
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-06-28,0.06713617164613307
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-06-29,0.06680320712054372
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-06-30,0.06645320897613638
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-01,0.06506725281881146
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-05,0.06203438480496787
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-06,0.06161450551093148
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-07,0.060249855416094546
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-08,0.05936455355287762
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-11,0.060622469801932616
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-12,0.06195499927392095
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-13,0.06139834951012938
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-14,0.060602906540359824
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-15,0.05919829992241353
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-18,0.06097602241988177
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-19,0.057345252761382
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-20,0.05686566525433521
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-21,0.054084642665872706
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-22,0.05530514813450349
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-25,0.05492678886923478
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-26,0.05882165121002051
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-27,0.052963958657239324
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-28,0.052284807134468335
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-07-29,0.05096312827005708
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-01,0.053281561571504404
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-02,0.05431793094913104
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-03,0.05388407255827109
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-04,0.05923732836452213
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-05,0.05821323830996912
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-08,0.05791071282862791
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-09,0.056032850605972406
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-10,0.054717176530892836
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-11,0.0571222510838843
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-12,0.051866485263361836
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-15,0.056042336965031414
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-16,0.056559744225799125
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-17,0.05568030990135551
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-18,0.05312145492260748
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-19,0.05643184321822377
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-22,0.05834539499226449
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-23,0.05894772335548459
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-24,0.06371734318319854
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-25,0.05998862340781918
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-26,0.06535205846102046
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-29,0.06596375997246834
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-30,0.06492717225336654
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-08-31,0.06542460191310646
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-01,0.06698401035800905
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-02,0.06587788302846286
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-06,0.06352843996593371
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-07,0.06296726948694659
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-08,0.0629712036334447
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-09,0.06244635953269804
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-12,0.060315353019140636
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-13,0.06326926624190082
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-14,0.06322366707879816
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-15,0.06509496195512672
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-16,0.06453490420894195
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-19,0.06423137317253494
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-20,0.06397509690629292
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-21,0.06642637132739741
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-22,0.06698449278540407
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-23,0.06900543155096679
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-26,0.06718133704330792
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-27,0.06726923368216423
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-28,0.06912226130371993
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-29,0.06882185728226034
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-09-30,0.07055955416705834
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-03,0.07272593697065284
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-04,0.06952311862108983
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-05,0.06741621141170193
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-06,0.0682272465768639
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-07,0.07333154185201785
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-10,0.07232018034481555
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-11,0.07215274395737052
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-12,0.07008207706399357
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-13,0.06930941750671647
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-14,0.06903391859757227
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-17,0.0678989804883213
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-18,0.06730593264292521
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-19,0.06900615733127397
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-20,0.0678779093347653
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-21,0.06869328034617529
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-24,0.0671381556723007
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-25,0.06457335789799255
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-26,0.06572962166266555
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-27,0.06606512458466093
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-28,0.06523445210742662
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-10-31,0.06542978489623122
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-01,0.06620882226711854
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-02,0.06638281967880735
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-03,0.06650140643078103
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-04,0.06592555570635675
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-07,0.06607967776624812
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-08,0.06531006902765604
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-09,0.0654251176391911
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-10,0.06300480993121417
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-11,0.06155961756114109
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-14,0.062078557648205475
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-15,0.06130016936950192
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-16,0.061314543934314625
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-17,0.06076898451968349
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-18,0.06108951064923597
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-21,0.06291669424780841
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-22,0.0629728029315041
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-23,0.062094955625244815
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-25,0.0609618040486543
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-28,0.061014800918717395
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-29,0.06062422754769231
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-11-30,0.05895753991166562
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-01,0.060862905119887956
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-02,0.062485027673324756
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-05,0.06206975678440477
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-06,0.0626685256308327
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-07,0.06131583521423743
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-08,0.06140990505635109
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-09,0.06159894351219218
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-12,0.06058422732853775
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-13,0.059049957793603516
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-14,0.05907116530390973
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-15,0.05889627552469892
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-16,0.05895403715464444
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-19,0.05932199038833203
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-20,0.05840765697478187
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-21,0.05767743115430026
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-22,0.05844422091014828
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-23,0.05883816701195947
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-27,0.05857892652324894
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-28,0.06198905922713874
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-29,0.05947678733747505
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2022-12-30,0.05915667424055454
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-03,0.057263662326566184
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-04,0.058646475165863
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-05,0.0586088690058684
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-06,0.057553265699187874
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-09,0.05558804318125626
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-10,0.053863878235940924
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-11,0.05326215134117037
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-12,0.05136400154315222
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-13,0.05163588698119962
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-17,0.05134765360238147
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-18,0.050446876913658255
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-19,0.05026106833831488
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-20,0.048647454408289756
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-23,0.04681001456552182
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-24,0.046559728623159484
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-25,0.04720821367978262
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-26,0.0491682719327739
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-27,0.04600433704459972
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-30,0.04737568257218225
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-01-31,0.04569163262546522
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-01,0.047083915350165075
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-02,0.04259319700525162
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-03,0.036350181763580146
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-06,0.03644210620526659
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-07,0.03645070892688976
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-08,0.03404063491998141
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-09,0.030446953535084444
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-10,0.02966855819557749
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-13,0.030720533807833746
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-14,0.03211762784653553
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-15,0.03283754036438951
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-16,0.029535981087998295
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-17,0.02702246023900367
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-21,0.023993941714878796
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-22,0.026679132418388457
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-23,0.03438411706949721
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-24,0.03546866090513405
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-27,0.03601295847407544
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-02-28,0.04384247248507382
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-01,0.04089062340559867
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-02,0.03640285412283365
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-03,0.04524527014034487
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-06,0.03968762666051692
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-07,0.042034591663122206
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-08,0.04570299380867851
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-09,0.0545841548891477
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-10,0.05183197632376693
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-13,0.059794847316862035
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-14,0.06375997063070735
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-15,0.0697886230188097
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-16,0.05939096046138962
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-17,0.06352985848300216
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-20,0.06134569025529178
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-21,0.06455172074042498
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-22,0.057275258570161657
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-23,0.05902319451086737
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-24,0.06567001797788488
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-27,0.06426455057042593
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-28,0.0681899863398358
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-29,0.06728247523662462
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-30,0.07229561643427847
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-03-31,0.07397315406153948
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-03,0.06885254281136967
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-04,0.07013751367905771
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-05,0.06709902738852645
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-06,0.07434440793594614
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-10,0.07427327471609468
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-11,0.07587963437455335
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-12,0.07482358246277261
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-13,0.07883171185606429
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-14,0.0829564185574941
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-17,0.08187563264966403
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-18,0.08419177275642246
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-19,0.08491670101256638
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-20,0.08225657105636253
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-21,0.07786277079369003
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-24,0.08092324240423554
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-25,0.07742776069867524
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-26,0.07945187043965861
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-27,0.08436561698224512
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-04-28,0.08848140390639565
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-01,0.08388362754268068
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-02,0.08154923961585182
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-03,0.08524491196397699
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-04,0.08266195200154271
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-05,0.08438615935084728
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-08,0.08381022996703992
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-09,0.0808579072004804
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-10,0.08043833705795335
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-11,0.07934161099911721
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-12,0.08194525861728438
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-15,0.08466762426795527
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-16,0.08289378840986536
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-17,0.08414717666256502
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-18,0.08367450022373517
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-19,0.08371354364104777
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-22,0.0813525146768531
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-23,0.08082192643737403
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-24,0.0790760148520545
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-25,0.08226840028935428
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-26,0.08492347748563667
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-30,0.08597760710639814
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-05-31,0.08293796489151446
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-01,0.08406798012214321
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-02,0.08460371766905794
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-05,0.08391620910659263
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-06,0.08509557050945962
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-07,0.08045323504917162
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-08,0.08073535185672996
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-09,0.08007607674904418
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-12,0.08023881910695817
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-13,0.08892312758559953
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-14,0.08862747975044968
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-15,0.08860182312283144
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-16,0.08549807749150445
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-20,0.08477198754739981
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-21,0.08299110299429388
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-22,0.0841805251400779
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-23,0.08135631139535718
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-26,0.07866781377689408
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-27,0.0833548455986712
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-28,0.08251243926328382
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-29,0.08601638731758139
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-06-30,0.0864324542711658
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-03,0.0841031719175982
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-05,0.08229130111469798
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-06,0.07984263063781005
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-07,0.07604897498746882
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-10,0.07720342315247483
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-11,0.07638201473808164
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-12,0.07691688439979534
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-13,0.07796514535996937
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-14,0.0809759049480735
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-17,0.0809983778356358
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-18,0.08172231308080326
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-19,0.08295033096368869
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-20,0.08074684294436617
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-21,0.07674979957801836
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-24,0.0786727725488327
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-25,0.07875431292983777
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-26,0.08240166118810573
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-27,0.08349515525646842
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-28,0.08308590118525246
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-07-31,0.08493988805011998
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-01,0.08321118277125228
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-02,0.07958414265638704
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-03,0.07662058951565129
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-04,0.07413447054999397
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-07,0.07494494442603618
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-08,0.07340768048932118
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-09,0.07001457869992661
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-10,0.07167235352681482
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-11,0.07166594919739391
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-14,0.07601261062256776
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-15,0.07056798298466044
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-16,0.06849859725945384
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-17,0.06677720490711415
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-18,0.06509310395827761
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-21,0.06583167751348643
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-22,0.06626889125149071
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-23,0.06685533597136072
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-24,0.06249250330319047
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-25,0.06301061388527564
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-28,0.06323432588084078
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-29,0.06361625666539207
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-30,0.06488536925908324
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-08-31,0.06435372890100222
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-01,0.06344472469021993
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-05,0.06102462783389208
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-06,0.05839031763573714
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-07,0.06514318357629376
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-08,0.0673643947689821
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-11,0.07590357591000624
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-12,0.07099407532587826
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-13,0.07403291863387791
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-14,0.07654454237443298
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-15,0.07159423983324405
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-18,0.06978999014259146
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-19,0.07168165982440108
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-20,0.07142298905107441
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-21,0.06983502617667914
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-22,0.06895392986673578
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-25,0.06725082688241016
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-26,0.06895842991840136
full_strategy,hybrid_growth_income,hybrid_growth_income::full,2023-09-27,0.06846275298973746
