strategy,cost_bps_one_way,period,family,universe,normalization,normalization_label,min_adv20_usd,leadership_filter,sector_whitelist,symbol_whitelist,score_template,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,breadth_symbols,soft_defense_exposure,hard_defense_exposure,notes,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,rolling_36m_alpha_positive_ratio,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity,avg_sector_weights_json,variant_scope,change_count,change_1_field,change_1_value,change_2_field,change_2_value,change_summary
tech_heavy_pullback_balanced_focused_qqq_breadth__holdings_count_16,0.0,2022,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,16,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2022-01-03,2022-12-30,-0.1543474732413307,-0.15601487499326228,-0.19459078962173604,0.135057144951769,-1.1779965790816662,-0.8168202432515644,-0.8017587846605625,2.5547264542936294,4.0470914127423825,3.458167330677291,0.1561452655464171,0.6194528485829647,0.0,0.2523761388979243,-0.1543474732413307,0.37101107473088923,0.1561452655464171,-0.10539218908021736,0.29839809324802863,0.6194528485829647,0.0,0.2523761388979243,,,,,3.5530627490039834,0.293,3.1122448979591835,60.0,0.6472222222222221,"{""Information Technology"": 0.34898989898989896, ""Communication"": 0.3277777777777777}",first_order,1,holdings_count,16.0,,,holdings_count:12->16
tech_heavy_pullback_balanced_focused_qqq_breadth__holdings_count_16,0.0,2023+,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,16,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2023-01-03,2026-04-02,1.7836157446692567,0.37101107473088923,-0.20049735103569888,0.24986181631182802,1.3927807024327805,1.9080529436775657,1.850453748213512,4.6362605485232065,12.020886075949367,12.049079754601227,0.8431737396222384,0.42000316491759704,1.101239292853045,0.588672824627909,-0.1543474732413307,0.37101107473088923,0.8431737396222384,0.12119758613305022,0.18812458899504192,0.42000316491759704,1.101239292853045,0.588672824627909,0.12702960625542295,0.1334473321070681,0.16075986362959713,1.0,3.5530627490039834,0.293,3.1122448979591835,60.0,0.6472222222222221,"{""Information Technology"": 0.34898989898989896, ""Communication"": 0.3277777777777777}",first_order,1,holdings_count,16.0,,,holdings_count:12->16
tech_heavy_pullback_balanced_focused_qqq_breadth__holdings_count_16,5.0,Full Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,16,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2018-01-02,2026-04-02,3.27334509150805,0.19258691404691963,-0.38558124255460047,0.24715630166364072,0.838102802266793,0.986685634270843,0.499471687914508,3.5530627490039834,9.337400398406373,9.309546769527483,0.5991188988413176,0.05974014204946713,0.6916165526259904,0.31686856766537935,-0.15541685999073596,0.3678373569952089,0.5991188988413176,0.09102483065383765,0.22310809048343513,0.05974014204946713,0.6916165526259904,0.31686856766537935,0.04608835283528787,0.05374382126741619,0.15860135195900438,0.7672479150871873,3.5530627490039834,0.293,3.1122448979591835,60.0,0.6472222222222221,"{""Information Technology"": 0.34898989898989896, ""Communication"": 0.3277777777777777}",first_order,1,holdings_count,16.0,,,holdings_count:12->16
tech_heavy_pullback_balanced_focused_qqq_breadth__holdings_count_16,5.0,OOS Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,16,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2022-01-03,2026-04-02,1.3333841456373783,0.22099582096595705,-0.20915762538147342,0.2285018604908204,0.9913479988407701,1.2324669737355187,1.0565993975256338,4.1395,10.132741935483871,10.02626641651032,0.5382475314862212,0.46473879219173575,0.89773035830311,0.3783505939512784,-0.15541685999073596,0.3678373569952089,0.5382475314862212,0.1594218351332263,0.21916699820124938,0.46473879219173575,0.89773035830311,0.3783505939512784,0.11002735706496947,0.10149586597032331,0.15860135195900307,1.0,3.5530627490039834,0.293,3.1122448979591835,60.0,0.6472222222222221,"{""Information Technology"": 0.34898989898989896, ""Communication"": 0.3277777777777777}",first_order,1,holdings_count,16.0,,,holdings_count:12->16
tech_heavy_pullback_balanced_focused_qqq_breadth__holdings_count_16,5.0,2022,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,16,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2022-01-03,2022-12-30,-0.15541685999073596,-0.15709471006467612,-0.19459078962173593,0.1350721297509228,-1.1872499893939303,-0.8208397562627824,-0.8073080456174301,2.5547264542936294,4.0470914127423825,3.458167330677291,0.1561165915414453,0.61517069012717,-0.0011209225874451523,0.25385104152948074,-0.15541685999073596,0.3678373569952089,0.1561165915414453,-0.10666958110953852,0.29841476835606234,0.61517069012717,-0.0011209225874451523,0.25385104152948074,,,,,3.5530627490039834,0.293,3.1122448979591835,60.0,0.6472222222222221,"{""Information Technology"": 0.34898989898989896, ""Communication"": 0.3277777777777777}",first_order,1,holdings_count,16.0,,,holdings_count:12->16
tech_heavy_pullback_balanced_focused_qqq_breadth__holdings_count_16,5.0,2023+,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,16,0.1,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2023-01-03,2026-04-02,1.762764297676819,0.3678373569952089,-0.2005996365207151,0.24987062951764885,1.3834249210422025,1.8946687889021885,1.8336890503648737,4.6362605485232065,12.020886075949367,12.049079754601227,0.843225249811048,0.40763989805694895,1.096762809469578,0.5951079752339149,-0.15541685999073596,0.3678373569952089,0.843225249811048,0.11885827029531233,0.18812550738918793,0.40763989805694895,1.096762809469578,0.5951079752339149,0.12477432567132188,0.131253998209349,0.1586013519590028,1.0,3.5530627490039834,0.293,3.1122448979591835,60.0,0.6472222222222221,"{""Information Technology"": 0.34898989898989896, ""Communication"": 0.3277777777777777}",first_order,1,holdings_count,16.0,,,holdings_count:12->16
tech_heavy_pullback_balanced_focused_qqq_breadth__single_name_cap_0p08,0.0,Full Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2018-01-02,2026-04-02,3.5561277816871755,0.20188964076072136,-0.2661093252409854,0.19224356113866878,1.0550890499440602,1.2471612836035295,0.75867179993746,2.3646663346613543,9.094870517928285,6.397299903567984,0.46586175888587245,0.04462786469175839,0.5746359241169628,0.09457166403602847,-0.09541698362822104,0.4338705529754201,0.46586175888587245,0.11254360124434899,0.20212027480217468,0.04462786469175839,0.5746359241169628,0.09457166403602847,0.06247020158026994,0.04359448234195028,0.23492020299618216,0.8278999241849886,2.3646663346613543,0.19500000000000003,2.2551020408163267,58.0,0.6416666666666666,"{""Information Technology"": 0.247070707070707, ""Communication"": 0.21878787878787878}",first_order,1,single_name_cap,0.08,,,single_name_cap:0.1->0.08
tech_heavy_pullback_balanced_focused_qqq_breadth__single_name_cap_0p08,0.0,OOS Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2022-01-03,2026-04-02,1.912205183241606,0.2864462967455761,-0.1636756737847782,0.18584872302914557,1.4532253374901347,1.8987022487315315,1.750084726226528,2.5072645161290326,9.661451612903226,6.975609756097561,0.42493187203888994,0.7033479830857093,0.8534830772364624,0.11406729269362677,-0.09541698362822104,0.4338705529754201,0.42493187203888994,0.2171040478809291,0.20674064708562664,0.7033479830857093,0.8534830772364624,0.11406729269362677,0.16953434423904737,0.16534405062443833,0.23492020299618113,1.0,2.3646663346613543,0.19500000000000003,2.2551020408163267,58.0,0.6416666666666666,"{""Information Technology"": 0.247070707070707, ""Communication"": 0.21878787878787878}",first_order,1,single_name_cap,0.08,,,single_name_cap:0.1->0.08
tech_heavy_pullback_balanced_focused_qqq_breadth__single_name_cap_0p08,0.0,2022,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2022-01-03,2022-12-30,-0.09541698362822104,-0.09648430038636457,-0.11937869659588174,0.10116112600238021,-0.9444830600843123,-0.8256436287898881,-0.8082204207085725,1.8009556786703602,4.0470914127423825,2.5179282868525896,0.12398368489207057,0.8389786622411962,0.0,0.15438707477551106,-0.09541698362822104,0.4338705529754201,0.12398368489207057,-0.05290197122572472,0.29606883337901113,0.8389786622411962,0.0,0.15438707477551106,,,,,2.3646663346613543,0.19500000000000003,2.2551020408163267,58.0,0.6416666666666666,"{""Information Technology"": 0.247070707070707, ""Communication"": 0.21878787878787878}",first_order,1,single_name_cap,0.08,,,single_name_cap:0.1->0.08
tech_heavy_pullback_balanced_focused_qqq_breadth__single_name_cap_0p08,0.0,2023+,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2023-01-03,2026-04-02,2.2193896309509102,0.4338705529754201,-0.16367567378477832,0.20447924518474944,1.8715034564010362,2.6522010559198463,2.6507943602292943,2.7308987341772157,11.404430379746836,8.348466257668711,0.6639685704375176,0.6688797013558463,1.0424696565548677,0.0438693666131659,-0.09541698362822104,0.4338705529754201,0.6639685704375176,0.20408284563428133,0.16997648551435046,0.6688797013558463,1.0424696565548677,0.0438693666131659,0.20282932285668295,0.2106761199828326,0.234920202996181,1.0,2.3646663346613543,0.19500000000000003,2.2551020408163267,58.0,0.6416666666666666,"{""Information Technology"": 0.247070707070707, ""Communication"": 0.21878787878787878}",first_order,1,single_name_cap,0.08,,,single_name_cap:0.1->0.08
tech_heavy_pullback_balanced_focused_qqq_breadth__single_name_cap_0p08,5.0,Full Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2018-01-02,2026-04-02,3.5120502910446607,0.20047360531669822,-0.26836001994685865,0.19222934994219013,1.0490042703195785,1.2399954524402432,0.7470323088975642,2.3646663346613543,9.094870517928285,6.397299903567984,0.4658621399563098,0.03876927822671128,0.5723521312885504,0.09630947352289979,-0.0962225707211738,0.4319190511353015,0.4658621399563098,0.11135886007806219,0.20210665052792207,0.03876927822671128,0.5723521312885504,0.09630947352289979,0.06113873825246113,0.04226553647859366,0.2336985782054906,0.8218347232752085,2.3646663346613543,0.19500000000000003,2.2551020408163267,58.0,0.6416666666666666,"{""Information Technology"": 0.247070707070707, ""Communication"": 0.21878787878787878}",first_order,1,single_name_cap,0.08,,,single_name_cap:0.1->0.08
tech_heavy_pullback_balanced_focused_qqq_breadth__single_name_cap_0p08,5.0,OOS Sample,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2022-01-03,2026-04-02,1.8967836903515383,0.2848377435877123,-0.16377679463430528,0.1858418554535311,1.4465118020242989,1.8886846728067557,1.7391825516168038,2.5072645161290326,9.661451612903226,6.975609756097561,0.42492026031350083,0.6972752978657276,0.8510838281835104,0.11598567726943912,-0.0962225707211738,0.4319190511353015,0.42492026031350083,0.21584785948590363,0.20673754192673982,0.6972752978657276,0.8510838281835104,0.11598567726943912,0.16823122161431606,0.16397638582103893,0.23369857820548962,1.0,2.3646663346613543,0.19500000000000003,2.2551020408163267,58.0,0.6416666666666666,"{""Information Technology"": 0.247070707070707, ""Communication"": 0.21878787878787878}",first_order,1,single_name_cap,0.08,,,single_name_cap:0.1->0.08
tech_heavy_pullback_balanced_focused_qqq_breadth__single_name_cap_0p08,5.0,2022,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2022-01-03,2022-12-30,-0.0962225707211738,-0.09729840556710967,-0.11937869659588152,0.1011671901474457,-0.9532588136972264,-0.8190879190667716,-0.8150399387964703,1.8009556786703602,4.0470914127423825,2.5179282868525896,0.12398981106613632,0.8359607924934963,-0.0011209225874451523,0.1553050553307701,-0.0962225707211738,0.4319190511353015,0.12398981106613632,-0.053793410003677024,0.2960687751929787,0.8359607924934963,-0.0011209225874451523,0.1553050553307701,,,,,2.3646663346613543,0.19500000000000003,2.2551020408163267,58.0,0.6416666666666666,"{""Information Technology"": 0.247070707070707, ""Communication"": 0.21878787878787878}",first_order,1,single_name_cap,0.08,,,single_name_cap:0.1->0.08
tech_heavy_pullback_balanced_focused_qqq_breadth__single_name_cap_0p08,5.0,2023+,tech_heavy_pullback,tech_heavy,universe,universe_cross_sectional,50000000.0,False,"[""Information Technology"", ""Communication""]",[],balanced_pullback,12,0.08,0.4,0.05,qqq_breadth,QQQ,broad,[],0.6,0.0,Sector proxy only: Information Technology + Communication; no sub-industry data available,2023-01-03,2026-04-02,2.2051958773334692,0.4319190511353015,-0.16377679463430506,0.20447119714720657,1.8648780492043857,2.6417095132197286,2.637242059229011,2.7308987341772157,11.404430379746836,8.348466257668711,0.6639495024737995,0.6608415923351508,1.0397873479399726,0.04752948400248344,-0.0962225707211738,0.4319190511353015,0.6639495024737995,0.2027182078507341,0.16997122351255317,0.6608415923351508,1.0397873479399726,0.04752948400248344,0.2015657126236161,0.20945091913266378,0.23369857820548934,1.0,2.3646663346613543,0.19500000000000003,2.2551020408163267,58.0,0.6416666666666666,"{""Information Technology"": 0.247070707070707, ""Communication"": 0.21878787878787878}",first_order,1,single_name_cap,0.08,,,single_name_cap:0.1->0.08
