comparison_layer,strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,research_group,group_normalization,data_assumption,starting_equity,income_layer,universe_filter,holdings_count,single_name_cap,sector_cap,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,hold_bonus,residual_proxy,selected_candidate_name
full_strategy,semiconductor_rotation_income,semiconductor_rotation_income::full,5.0,Full Sample,2018-01-02,2026-04-02,3.94288909998651,0.2138235195807927,-0.3318964584255296,0.3050262904388046,0.7896822010361554,1.0812836507033943,0.6442476686709512,3.214211837191914,8.124750996015935,3.0,0.9372867199115509,0.2265519926257384,1.1193838803516238,1.0042289046994888,-0.24990120852999076,0.3422192385408471,etf_full,,,200000.0,on,,,,,,,,,,,,
full_strategy,semiconductor_rotation_income,semiconductor_rotation_income::full,5.0,2018-2021,2018-01-02,2021-12-31,1.5360508275599352,0.26234479446362813,-0.3146964990577942,0.3036442512092429,0.9188947976769078,1.2433169254613448,0.8336438290514582,4.778355508347124,12.266792323509252,3.0,0.9161524277290041,0.05851160188414778,1.0180322445023204,0.9837111125672655,-0.24990120852999076,0.3422192385408471,etf_full,,,200000.0,on,,,,,,,,,,,,
full_strategy,semiconductor_rotation_income,semiconductor_rotation_income::full,5.0,2022,2022-01-03,2022-12-30,-0.24990120852999076,-0.2524362158030081,-0.3187070893795484,0.21204418714737466,-1.254188232011992,-1.7876925643384958,-0.7920633842643574,1.2586758170100976,3.0353185595567864,3.0,0.5648767265760329,0.43873737081576697,0.6104231927534719,0.6852096149408569,-0.24990120852999076,0.3422192385408471,etf_full,,,200000.0,on,,,,,,,,,,,,
full_strategy,semiconductor_rotation_income,semiconductor_rotation_income::full,5.0,2023+,2023-01-03,2026-04-02,1.5983906657751459,0.3422192385408471,-0.3318964584255296,0.3294241292958836,1.0618077194570095,1.4598740731181885,1.0311024111684932,1.903125229538352,4.6234177215189876,3.0,1.2764597666784379,0.37134096059188765,1.3703999223187224,1.5956540428288137,-0.24990120852999076,0.3422192385408471,etf_full,,,200000.0,on,,,,,,,,,,,,
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,0.0,Full Sample,2018-01-02,2026-04-02,3.608202663991033,0.20354717066382433,-0.3728767879785573,0.2672417247679089,0.8295049834586475,0.981435608546031,0.5458831904428697,3.57125249003984,10.428784860557768,13.76277724204436,0.7224697374599928,0.12986876038910314,0.7863575711681625,0.44398996340797664,-0.1244364943351901,0.3399248551319709,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,0.0,2018-2021,2018-01-02,2021-12-31,1.0368079377651358,0.1949325653028866,-0.3728767879785573,0.2718611837941074,0.7917413508719273,0.8137648764469314,0.522780102134157,3.1699644448252227,8.511651816312543,11.396825396825397,0.7348835432493757,-0.24121045489367285,0.569584102760508,0.2127840760259667,-0.1244364943351901,0.3399248551319709,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,0.0,2022,2022-01-03,2022-12-30,-0.1244364943351901,-0.12580521284639434,-0.17182148696144184,0.16324886462037996,-0.7351046152661415,-0.9698178923434266,-0.732185566957793,3.6929709141274234,12.141274238227146,16.0,0.33262148914655637,0.9058415093248827,0.46534210583963365,0.3930909585926597,-0.1244364943351901,0.3399248551319709,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,0.0,2023+,2023-01-03,2026-04-02,1.5840079195912629,0.3399248551319709,-0.2991854102620468,0.28623720813390774,1.169892641741006,1.5955585195583344,1.136167886108623,4.04934335443038,12.329113924050633,16.0,1.0138814954050175,0.32360812444845194,1.1532761313941522,0.9383201685425451,-0.1244364943351901,0.3399248551319709,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,5.0,Full Sample,2018-01-02,2026-04-02,3.540847744904384,0.201400122193105,-0.37302695578168865,0.26724507860929086,0.8227997770027259,0.9735311016562492,0.5399076905074199,3.57125249003984,10.428784860557768,13.76277724204436,0.7224464455944846,0.12152412990183921,0.7830359535118695,0.4469058184121848,-0.12603304892957856,0.33721003156210183,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
full_strategy,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,5.0,2018-2021,2018-01-02,2021-12-31,1.0239779272157739,0.19304377722853383,-0.37302695578168865,0.2718526562829128,0.7859438687420232,0.8078024306765884,0.5175062397944006,3.1699644448252227,8.511651816312543,11.396825396825397,0.7348600665686689,-0.24860114676263792,0.5664693190147886,0.2149849178873483,-0.12603304892957856,0.33721003156210183,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
