experiment_group,scenario,cost_bps_one_way,period,data_variant,universe_lag_rebalances,universe_filter,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,group_normalization,residual_proxy,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,rolling_36m_alpha_positive_ratio,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity
cost_sensitivity,qqq_plus_stock_alpha_v1_cost_0bps,0.0,Full Sample,alias_on,0,leadership_liquid,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.608202663991033,0.20354717066382433,-0.3728767879785573,0.2672417247679089,0.8295049834586475,0.981435608546031,0.5458831904428697,3.57125249003984,10.428784860557768,13.76277724204436,0.7224689147378215,0.1298686094266467,0.786357595808625,0.4439899404920092,-0.1244364943351901,0.3399248551319709,0.7224689147378215,0.08165382248344741,0.214558697672726,0.1298686094266467,0.786357595808625,0.4439899404920092,0.056942943590408766,0.05923273228967799,0.09818941506900299,0.8855193328279,3.57125249003984,0.29450000000000004,4.755102040816326,61.0,0.5882352941176471
cost_sensitivity,qqq_plus_stock_alpha_v1_cost_0bps,0.0,2022,alias_on,0,leadership_liquid,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.1244364943351901,-0.12580521284639434,-0.17182148696144184,0.16324886462037996,-0.7351046152661415,-0.9698178923434266,-0.732185566957793,3.6929709141274234,12.141274238227146,16.0,0.3326216639665496,0.9058411036540963,0.46534232246819496,0.3930910499913954,-0.1244364943351901,0.3399248551319709,0.3326216639665496,-0.005603009585782676,0.24721253345232483,0.9058411036540963,0.46534232246819496,0.3930910499913954,0.056942943590408766,0.05923273228967799,0.09818941506900299,0.8855193328279,3.57125249003984,0.29450000000000004,4.755102040816326,61.0,0.5882352941176471
cost_sensitivity,qqq_plus_stock_alpha_v1_cost_0bps,0.0,2023+,alias_on,0,leadership_liquid,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.5840079195912629,0.3399248551319709,-0.2991854102620468,0.28623720813390774,1.169892641741006,1.5955585195583344,1.136167886108623,4.04934335443038,12.329113924050633,16.0,1.0138803833102763,0.3236078355145351,1.1532764664156039,0.938320938772998,-0.1244364943351901,0.3399248551319709,1.0138803833102763,0.06214336550233872,0.20357061606180774,0.3236078355145351,1.1532764664156039,0.938320938772998,0.056942943590408766,0.05923273228967799,0.09818941506900299,0.8855193328279,3.57125249003984,0.29450000000000004,4.755102040816326,61.0,0.5882352941176471
cost_sensitivity,qqq_plus_stock_alpha_v1_cost_5bps,5.0,Full Sample,alias_on,0,leadership_liquid,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.540847744904384,0.201400122193105,-0.37302695578168865,0.26724507860929086,0.8227997770027259,0.9735311016562492,0.5399076905074199,3.57125249003984,10.428784860557768,13.76277724204436,0.7224456229551918,0.12152398566540953,0.7830359780482492,0.4469057953457193,-0.12603304892957856,0.33721003156210183,0.7224456229551918,0.07986918535647727,0.21456906771209555,0.12152398566540953,0.7830359780482492,0.4469057953457193,0.05502250325638476,0.0574071688754294,0.09617886989396338,0.8741470811220622,3.57125249003984,0.29450000000000004,4.755102040816326,61.0,0.5882352941176471
cost_sensitivity,qqq_plus_stock_alpha_v1_cost_5bps,5.0,2022,alias_on,0,leadership_liquid,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.12603304892957856,-0.12741802093620191,-0.1724996894671298,0.16324381982197586,-0.7463514690393916,-0.9854407175772265,-0.7386565235555494,3.6929709141274234,12.141274238227146,16.0,0.33252708374238704,0.8982983702181303,0.46346243171307594,0.3951724766404862,-0.12603304892957856,0.33721003156210183,0.33252708374238704,-0.007467810449759422,0.24724858753702517,0.8982983702181303,0.46346243171307594,0.3951724766404862,0.05502250325638476,0.0574071688754294,0.09617886989396338,0.8741470811220622,3.57125249003984,0.29450000000000004,4.755102040816326,61.0,0.5882352941176471
cost_sensitivity,qqq_plus_stock_alpha_v1_cost_5bps,5.0,2023+,alias_on,0,leadership_liquid,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.5670608188736534,0.33721003156210183,-0.2995329938075525,0.2862564177916299,1.1627188397606212,1.5857128342904407,1.1257859352173956,4.04934335443038,12.329113924050633,16.0,1.0139138050480614,0.3135989469533946,1.1493533351362917,0.9439442464797114,-0.12603304892957856,0.33721003156210183,1.0139138050480614,0.060103301777576494,0.20359115819345705,0.3135989469533946,1.1493533351362917,0.9439442464797114,0.05502250325638476,0.0574071688754294,0.09617886989396338,0.8741470811220622,3.57125249003984,0.29450000000000004,4.755102040816326,61.0,0.5882352941176471
cost_sensitivity,qqq_plus_stock_alpha_v1_cost_10bps,10.0,Full Sample,alias_on,0,leadership_liquid,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2018-01-02,2026-04-02,3.474463440184918,0.19925645324593622,-0.3731771235848198,0.2672497930439111,0.8160905840278833,0.9656787365583579,0.5339460557813293,3.57125249003984,10.428784860557768,13.76277724204436,0.7224223311725619,0.11317927490066028,0.7797143602878768,0.4498216501994313,-0.1276269980592114,0.3345001851408298,0.7224223311725619,0.07808454822950713,0.21458113185419497,0.11317927490066028,0.7797143602878768,0.4498216501994313,0.05310206292236076,0.055576089229760185,0.0941683247189237,0.8703563305534496,3.57125249003984,0.29450000000000004,4.755102040816326,61.0,0.5882352941176471
cost_sensitivity,qqq_plus_stock_alpha_v1_cost_10bps,10.0,2022,alias_on,0,leadership_liquid,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2022-01-03,2022-12-30,-0.1276269980592114,-0.129028162436024,-0.1731774773180269,0.163240853090308,-0.7575893736824064,-1.0010631803791654,-0.745063182777942,3.6929709141274234,12.141274238227146,16.0,0.3324325035182246,0.8907529134370952,0.46158254095795354,0.3972539032895784,-0.1276269980592114,0.3345001851408298,0.3324325035182246,-0.009332611313736125,0.24728600825672767,0.8907529134370952,0.46158254095795354,0.3972539032895784,0.05310206292236076,0.055576089229760185,0.0941683247189237,0.8703563305534496,3.57125249003984,0.29450000000000004,4.755102040816326,61.0,0.5882352941176471
cost_sensitivity,qqq_plus_stock_alpha_v1_cost_10bps,10.0,2023+,alias_on,0,leadership_liquid,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,sector,simple_excess_return_vs_QQQ,2023-01-03,2026-04-02,1.5502216201643688,0.3345001851408298,-0.2998805108232644,0.28627693827944856,1.1555407094167311,1.5756427881875994,1.115444895777067,4.04934335443038,12.329113924050633,16.0,1.0139472267858463,0.3035893303859987,1.1454302038569826,0.9495675541864257,-0.1276269980592114,0.3345001851408298,1.0139472267858463,0.05806323805281431,0.20361354307235907,0.3035893303859987,1.1454302038569826,0.9495675541864257,0.05310206292236076,0.055576089229760185,0.0941683247189237,0.8703563305534496,3.57125249003984,0.29450000000000004,4.755102040816326,61.0,0.5882352941176471
