experiment_group,strategy,cost_bps_one_way,period,scenario,universe_filter,leadership_only,group_normalization,group_normalization_label,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,rolling_36m_alpha_positive_ratio,annual_turnover,average_monthly_turnover,average_names_replaced_per_rebalance,median_holding_duration_days,top5_continuity,avg_sector_weights_json,change_dimension,change_direction,from_value,to_value,is_center,is_neighbor,scenario_group,delta_oos_cagr_vs_center,delta_oos_alpha_ann_vs_center,delta_oos_maxdd_vs_center,abs_delta_oos_cagr_vs_center
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__holdings_count_up_16,0.0,2023+,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__holdings_count_up_16,liquid_50m,False,universe,universe_cross_sectional,16,0.08,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,1.8896093317600222,0.38689458888872674,-0.33980177499104713,0.3162134452684624,1.1968363044643526,1.6467957435104899,1.1385890756424695,4.076313291139241,12.329113924050633,16.0,1.1521492316248012,0.4965195492522536,1.2837912338809059,1.002965441827156,-0.04227404182462302,0.38689458888872674,1.1521492316248012,0.06853925757165354,0.22046636429474034,0.4965195492522536,1.2837912338809059,1.002965441827156,0.07904340126714184,0.08544806807462557,0.1114251454057702,1.0,3.4787879731075697,0.286875,4.214285714285714,61.0,0.5948717948717946,"{""Information Technology"": 0.17133838383838382, ""Consumer Discretionary"": 0.13333333333333333, ""Health Care"": 0.0933080808080808, ""Industrials"": 0.07954545454545454, ""Communication"": 0.06148989898989898, ""Financials"": 0.0582070707070707, ""Materials"": 0.05088383838383839, ""Energy"": 0.03333333333333333, ""Utilities"": 0.02335858585858586, ""Consumer Staples"": 0.013131313131313133, ""Real Estate"": 0.007323232323232323}",holdings_count,up,12.0,16.0,False,True,candidate_neighbor,-0.06532371306324958,-0.05135863611777314,-0.016245811757970796,0.06532371306324958
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,5.0,Full Sample,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,liquid_50m,False,universe,universe_cross_sectional,12,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.15938872608468,0.24664624015911807,-0.3330934877409457,0.2955054706911355,0.8962610010932264,1.0766425743733548,0.740471516966253,3.585400066401062,9.82246015936255,9.465766634522662,0.6995249116336999,0.27957756117932603,0.8264699079250309,0.3171674685774665,-0.01905771738409745,0.4764683266457326,0.6995249116336999,0.12927238536324712,0.25408383855229577,0.27957756117932603,0.8264699079250309,0.3171674685774665,0.10256831809879394,0.10113986206105816,0.1680798166045136,0.9522365428354814,3.585400066401062,0.2956666666666667,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.17424242424242425, ""Consumer Discretionary"": 0.13400673400673402, ""Health Care"": 0.09545454545454546, ""Industrials"": 0.07104377104377103, ""Communication"": 0.06717171717171716, ""Financials"": 0.05858585858585858, ""Materials"": 0.05134680134680134, ""Energy"": 0.035016835016835016, ""Utilities"": 0.021885521885521883, ""Consumer Staples"": 0.012289562289562291, ""Real Estate"": 0.004208754208754209}",single_name_cap,up,0.08,0.09,False,True,candidate_neighbor,0.006917428705946138,0.005761178768991543,-0.009314812719016019,0.006917428705946138
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,5.0,OOS Sample,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,liquid_50m,False,universe,universe_cross_sectional,12,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.472692390161072,0.3409278199545822,-0.3330934877409455,0.30994832087441215,1.1053747818294553,1.4563251338991574,1.0235199200884098,3.8685080645161287,11.075322580645162,10.570356472795497,0.767121176122667,0.8427147940226153,1.236809204973369,0.4194468201620831,-0.01905771738409745,0.4764683266457326,0.767121176122667,0.24697249569044222,0.25861611350007147,0.8427147940226153,1.236809204973369,0.4194468201620831,0.1707727185384816,0.17075886009559552,0.16807981660451365,1.0,3.585400066401062,0.2956666666666667,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.17424242424242425, ""Consumer Discretionary"": 0.13400673400673402, ""Health Care"": 0.09545454545454546, ""Industrials"": 0.07104377104377103, ""Communication"": 0.06717171717171716, ""Financials"": 0.05858585858585858, ""Materials"": 0.05134680134680134, ""Energy"": 0.035016835016835016, ""Utilities"": 0.021885521885521883, ""Consumer Staples"": 0.012289562289562291, ""Real Estate"": 0.004208754208754209}",single_name_cap,up,0.08,0.09,False,True,candidate_neighbor,0.006917428705946138,0.005761178768991543,-0.009314812719016019,0.006917428705946138
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,5.0,2022,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,liquid_50m,False,universe,universe_cross_sectional,12,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.01905771738409745,-0.019279904283706628,-0.16988928698639305,0.16029795427988536,-0.040359656429730044,-0.045136182494811834,-0.1134851091890851,2.9510041551246537,7.0824099722991685,5.9282868525896415,0.2115040136390615,1.1568512469628665,0.22804596799600213,0.11460965554842047,-0.01905771738409745,0.4764683266457326,0.2115040136390615,0.06627528011682439,0.2917152807147915,1.1568512469628665,0.22804596799600213,0.11460965554842047,,,,,3.585400066401062,0.2956666666666667,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.17424242424242425, ""Consumer Discretionary"": 0.13400673400673402, ""Health Care"": 0.09545454545454546, ""Industrials"": 0.07104377104377103, ""Communication"": 0.06717171717171716, ""Financials"": 0.05858585858585858, ""Materials"": 0.05134680134680134, ""Energy"": 0.035016835016835016, ""Utilities"": 0.021885521885521883, ""Consumer Staples"": 0.012289562289562291, ""Real Estate"": 0.004208754208754209}",single_name_cap,up,0.08,0.09,False,True,candidate_neighbor,0.006917428705946138,0.005761178768991543,-0.009314812719016019,0.006917428705946138
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,5.0,2023+,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,liquid_50m,False,universe,universe_cross_sectional,12,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.5401597542521603,0.4764683266457326,-0.33309348774094605,0.3428500916845704,1.3128674004661283,1.8332344133631262,1.4304342299729744,4.161075949367088,12.329113924050633,12.0,1.2144779370181489,0.731865781784863,1.4601790974330733,0.9501768763352405,-0.01905771738409745,0.4764683266457326,1.2144779370181489,0.12343444448381352,0.2474864130764887,0.731865781784863,1.4601790974330733,0.9501768763352405,0.14334130920532998,0.14385045741639885,0.16807981660451327,1.0,3.585400066401062,0.2956666666666667,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.17424242424242425, ""Consumer Discretionary"": 0.13400673400673402, ""Health Care"": 0.09545454545454546, ""Industrials"": 0.07104377104377103, ""Communication"": 0.06717171717171716, ""Financials"": 0.05858585858585858, ""Materials"": 0.05134680134680134, ""Energy"": 0.035016835016835016, ""Utilities"": 0.021885521885521883, ""Consumer Staples"": 0.012289562289562291, ""Real Estate"": 0.004208754208754209}",single_name_cap,up,0.08,0.09,False,True,candidate_neighbor,0.006917428705946138,0.005761178768991543,-0.009314812719016019,0.006917428705946138
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,0.0,Full Sample,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,liquid_50m,False,universe,universe_cross_sectional,12,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.25092540420782,0.248878358651764,-0.3328830906582608,0.29551443257675614,0.9023121673500748,1.0839619879724391,0.7476449409299182,3.585400066401062,9.82246015936255,9.465766634522662,0.6995504925813542,0.2866417563166642,0.8298872774707564,0.31433591730214905,-0.01763432288578981,0.47954729572558463,0.6995504925813542,0.13106366657169435,0.25408851803318566,0.2866417563166642,0.8298872774707564,0.31433591730214905,0.10450679832021655,0.10310536222061274,0.17014067986420556,0.9537528430629265,3.585400066401062,0.2956666666666667,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.17424242424242425, ""Consumer Discretionary"": 0.13400673400673402, ""Health Care"": 0.09545454545454546, ""Industrials"": 0.07104377104377103, ""Communication"": 0.06717171717171716, ""Financials"": 0.05858585858585858, ""Materials"": 0.05134680134680134, ""Energy"": 0.035016835016835016, ""Utilities"": 0.021885521885521883, ""Consumer Staples"": 0.012289562289562291, ""Real Estate"": 0.004208754208754209}",single_name_cap,up,0.08,0.09,False,True,candidate_neighbor,0.006917428705946138,0.005761178768991543,-0.009314812719016019,0.006917428705946138
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,0.0,OOS Sample,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,liquid_50m,False,universe,universe_cross_sectional,12,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.5013156455456107,0.3435241090125398,-0.3328830906582607,0.3099421801602047,1.1116573062322992,1.464692403565754,1.0319662327492725,3.8685080645161287,11.075322580645162,10.570356472795497,0.7671494268610505,0.8502617460530357,1.240401864275577,0.4161692345506232,-0.01763432288578981,0.47954729572558463,0.7671494268610505,0.24890940520661312,0.25860278597683334,0.8502617460530357,1.240401864275577,0.4161692345506232,0.17267416485817164,0.17271950718676674,0.17014067986420556,1.0,3.585400066401062,0.2956666666666667,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.17424242424242425, ""Consumer Discretionary"": 0.13400673400673402, ""Health Care"": 0.09545454545454546, ""Industrials"": 0.07104377104377103, ""Communication"": 0.06717171717171716, ""Financials"": 0.05858585858585858, ""Materials"": 0.05134680134680134, ""Energy"": 0.035016835016835016, ""Utilities"": 0.021885521885521883, ""Consumer Staples"": 0.012289562289562291, ""Real Estate"": 0.004208754208754209}",single_name_cap,up,0.08,0.09,False,True,candidate_neighbor,0.006917428705946138,0.005761178768991543,-0.009314812719016019,0.006917428705946138
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,0.0,2022,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,liquid_50m,False,universe,universe_cross_sectional,12,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.01763432288578981,-0.01784006627807111,-0.16988928698639283,0.16035126234572164,-0.03121538840173327,-0.03514139430752005,-0.10500995439165035,2.9510041551246537,7.0824099722991685,5.9282868525896415,0.2115593771738551,1.1618314640524914,0.22977633952502502,0.11299128003819532,-0.01763432288578981,0.47954729572558463,0.2115593771738551,0.06775846531916495,0.2917250394451454,1.1618314640524914,0.22977633952502502,0.11299128003819532,,,,,3.585400066401062,0.2956666666666667,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.17424242424242425, ""Consumer Discretionary"": 0.13400673400673402, ""Health Care"": 0.09545454545454546, ""Industrials"": 0.07104377104377103, ""Communication"": 0.06717171717171716, ""Financials"": 0.05858585858585858, ""Materials"": 0.05134680134680134, ""Energy"": 0.035016835016835016, ""Utilities"": 0.021885521885521883, ""Consumer Staples"": 0.012289562289562291, ""Real Estate"": 0.004208754208754209}",single_name_cap,up,0.08,0.09,False,True,candidate_neighbor,0.006917428705946138,0.005761178768991543,-0.009314812719016019,0.006917428705946138
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,0.0,2023+,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__single_name_cap_up_0p09,liquid_50m,False,universe,universe_cross_sectional,12,0.09,0.3,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.564167322937265,0.47954729572558463,-0.33288309065826094,0.34283437732994554,1.3190154053562417,1.8417808688998067,1.4405877293956326,4.161075949367088,12.329113924050633,12.0,1.2144755632492885,0.7403630340473046,1.4641841220994993,0.9440105593863553,-0.01763432288578981,0.47954729572558463,1.2144755632492885,0.12552219956801122,0.24746502097789352,0.7403630340473046,1.4641841220994993,0.9440105593863553,0.1453366179705978,0.1458686768421496,0.1701406798642051,1.0,3.585400066401062,0.2956666666666667,3.2857142857142856,61.0,0.5897435897435896,"{""Information Technology"": 0.17424242424242425, ""Consumer Discretionary"": 0.13400673400673402, ""Health Care"": 0.09545454545454546, ""Industrials"": 0.07104377104377103, ""Communication"": 0.06717171717171716, ""Financials"": 0.05858585858585858, ""Materials"": 0.05134680134680134, ""Energy"": 0.035016835016835016, ""Utilities"": 0.021885521885521883, ""Consumer Staples"": 0.012289562289562291, ""Real Estate"": 0.004208754208754209}",single_name_cap,up,0.08,0.09,False,True,candidate_neighbor,0.006917428705946138,0.005761178768991543,-0.009314812719016019,0.006917428705946138
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,5.0,Full Sample,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.02821710903432,0.24339626521122248,-0.3237786750219299,0.28414942396732457,0.9111709298960624,1.0989618428391132,0.7517365533561992,3.428159860557769,9.82246015936255,9.465766634522662,0.6731019139103274,0.26358114370849545,0.8083099168652006,0.30575679002101386,-0.01752902021976721,0.4643449562179822,0.6731019139103274,0.1284521951885467,0.24696305994141537,0.26358114370849545,0.8083099168652006,0.30575679002101386,0.10264430969861378,0.09931439261743535,0.16431632309781036,0.9583017437452616,3.428159860557769,0.28269999999999995,3.2653061224489797,61.0,0.5923076923076922,"{""Information Technology"": 0.16707070707070706, ""Consumer Discretionary"": 0.1296969696969697, ""Health Care"": 0.09292929292929292, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06525252525252526, ""Financials"": 0.05646464646464646, ""Materials"": 0.05050505050505051, ""Energy"": 0.03313131313131313, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}",sector_cap,down,0.3,0.25,False,True,candidate_neighbor,-0.001019353629592823,-0.0007924159358284333,-1.1102230246251565e-16,0.001019353629592823
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,5.0,OOS Sample,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.3862998313700907,0.33299103761904325,-0.3237786750219296,0.2990084677165102,1.114667271287586,1.4743999789696298,1.0284526539510044,3.7066983870967745,11.075322580645162,10.570356472795497,0.7449785386060357,0.8335709910712005,1.203555466249708,0.4069882424071827,-0.01752902021976721,0.4643449562179822,0.7449785386060357,0.24041890098562224,0.2502792471071098,0.8335709910712005,1.203555466249708,0.4069882424071827,0.1657773653658952,0.16639821315125905,0.16431632309781036,1.0,3.428159860557769,0.28269999999999995,3.2653061224489797,61.0,0.5923076923076922,"{""Information Technology"": 0.16707070707070706, ""Consumer Discretionary"": 0.1296969696969697, ""Health Care"": 0.09292929292929292, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06525252525252526, ""Financials"": 0.05646464646464646, ""Materials"": 0.05050505050505051, ""Energy"": 0.03313131313131313, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}",sector_cap,down,0.3,0.25,False,True,candidate_neighbor,-0.001019353629592823,-0.0007924159358284333,-1.1102230246251565e-16,0.001019353629592823
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,5.0,2022,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.01752902021976721,-0.017733546145892065,-0.16355701046128357,0.1576312715429212,-0.03384824679904101,-0.03823270247976885,-0.10842424972110788,2.8936703601108036,7.0824099722991685,5.9282868525896415,0.20906967272436652,1.163109602917083,0.24904249267043269,0.12102990106011581,-0.01752902021976721,0.4643449562179822,0.20906967272436652,0.06657203923946071,0.29112064209813027,1.163109602917083,0.24904249267043269,0.12102990106011581,,,,,3.428159860557769,0.28269999999999995,3.2653061224489797,61.0,0.5923076923076922,"{""Information Technology"": 0.16707070707070706, ""Consumer Discretionary"": 0.1296969696969697, ""Health Care"": 0.09292929292929292, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06525252525252526, ""Financials"": 0.05646464646464646, ""Materials"": 0.05050505050505051, ""Energy"": 0.03313131313131313, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}",sector_cap,down,0.3,0.25,False,True,candidate_neighbor,-0.001019353629592823,-0.0007924159358284333,-1.1102230246251565e-16,0.001019353629592823
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,5.0,2023+,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.4467174105514733,0.4643449562179822,-0.3237786750219295,0.3303107307324576,1.3247672406383697,1.85366893874829,1.4341431108349931,3.9668924050632914,12.329113924050633,12.0,1.1764754896338305,0.7137009280016898,1.4149127525229976,0.9048497376046407,-0.01752902021976721,0.4643449562179822,1.1764754896338305,0.12112484460601375,0.23622634812258864,0.7137009280016898,1.4149127525229976,0.9048497376046407,0.14014040645325582,0.14070030788784188,0.16431632309781002,1.0,3.428159860557769,0.28269999999999995,3.2653061224489797,61.0,0.5923076923076922,"{""Information Technology"": 0.16707070707070706, ""Consumer Discretionary"": 0.1296969696969697, ""Health Care"": 0.09292929292929292, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06525252525252526, ""Financials"": 0.05646464646464646, ""Materials"": 0.05050505050505051, ""Energy"": 0.03313131313131313, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}",sector_cap,down,0.3,0.25,False,True,candidate_neighbor,-0.001019353629592823,-0.0007924159358284333,-1.1102230246251565e-16,0.001019353629592823
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,0.0,Full Sample,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.113858529700189,0.2455251122614428,-0.3235799419986798,0.2841575005478438,0.9171890877462516,1.1062637965625894,0.7587772923899113,3.428159860557769,9.82246015936255,9.465766634522662,0.6731235597427198,0.27053077632238076,0.8115719063678906,0.30304313522193177,-0.016130503847665345,0.4672557304551026,0.6731235597427198,0.13016546376358273,0.24696735262196076,0.27053077632238076,0.8115719063678906,0.30304313522193177,0.10450183601661697,0.10112305883447636,0.16628104244848613,0.9598180439727066,3.428159860557769,0.28269999999999995,3.2653061224489797,61.0,0.5923076923076922,"{""Information Technology"": 0.16707070707070706, ""Consumer Discretionary"": 0.1296969696969697, ""Health Care"": 0.09292929292929292, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06525252525252526, ""Financials"": 0.05646464646464646, ""Materials"": 0.05050505050505051, ""Energy"": 0.03313131313131313, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}",sector_cap,down,0.3,0.25,False,True,candidate_neighbor,-0.001019353629592823,-0.0007924159358284333,-1.1102230246251565e-16,0.001019353629592823
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,0.0,OOS Sample,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2026-04-02,2.413038322434006,0.3354638476854801,-0.32357994199868,0.29900255695483885,1.1209075417530598,1.482739218697993,1.0367263360435628,3.7066983870967745,11.075322580645162,10.570356472795497,0.7450038502983235,0.8410420631573758,1.2069898081025618,0.40384467426493115,-0.016130503847665345,0.4672557304551026,0.7450038502983235,0.24227501368398588,0.2502666603357797,0.8410420631573758,1.2069898081025618,0.40384467426493115,0.16759613133672213,0.16807549431135813,0.16628104244848613,1.0,3.428159860557769,0.28269999999999995,3.2653061224489797,61.0,0.5923076923076922,"{""Information Technology"": 0.16707070707070706, ""Consumer Discretionary"": 0.1296969696969697, ""Health Care"": 0.09292929292929292, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06525252525252526, ""Financials"": 0.05646464646464646, ""Materials"": 0.05050505050505051, ""Energy"": 0.03313131313131313, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}",sector_cap,down,0.3,0.25,False,True,candidate_neighbor,-0.001019353629592823,-0.0007924159358284333,-1.1102230246251565e-16,0.001019353629592823
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,0.0,2022,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2022-01-03,2022-12-30,-0.016130503847665345,-0.01631884796125216,-0.16355701046128335,0.15768031856290535,-0.024732604594023922,-0.0280795939830808,-0.09977467743649607,2.8936703601108036,7.0824099722991685,5.9282868525896415,0.209122549932477,1.1680096836043894,0.25077641742712165,0.11945796771174563,-0.016130503847665345,0.4672557304551026,0.209122549932477,0.06802592307758124,0.29112850382672983,1.1680096836043894,0.25077641742712165,0.11945796771174563,,,,,3.428159860557769,0.28269999999999995,3.2653061224489797,61.0,0.5923076923076922,"{""Information Technology"": 0.16707070707070706, ""Consumer Discretionary"": 0.1296969696969697, ""Health Care"": 0.09292929292929292, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06525252525252526, ""Financials"": 0.05646464646464646, ""Materials"": 0.05050505050505051, ""Energy"": 0.03313131313131313, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}",sector_cap,down,0.3,0.25,False,True,candidate_neighbor,-0.001019353629592823,-0.0007924159358284333,-1.1102230246251565e-16,0.001019353629592823
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,0.0,2023+,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_down_0p25,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.25,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2023-01-03,2026-04-02,2.4689949589671545,0.4672557304551026,-0.3235799419986798,0.33029582773277777,1.3308510619538476,1.8621456785859933,1.4440194517897806,3.9668924050632914,12.329113924050633,12.0,1.1764707886221966,0.7221851685870416,1.4187236168044888,0.8989699091920988,-0.016130503847665345,0.4672557304551026,1.1764707886221966,0.12311582692193973,0.2362062931847554,0.7221851685870416,1.4187236168044888,0.8989699091920988,0.14204362265042914,0.14262525881180158,0.16628104244848568,1.0,3.428159860557769,0.28269999999999995,3.2653061224489797,61.0,0.5923076923076922,"{""Information Technology"": 0.16707070707070706, ""Consumer Discretionary"": 0.1296969696969697, ""Health Care"": 0.09292929292929292, ""Industrials"": 0.06858585858585858, ""Communication"": 0.06525252525252526, ""Financials"": 0.05646464646464646, ""Materials"": 0.05050505050505051, ""Energy"": 0.03313131313131313, ""Utilities"": 0.02101010101010101, ""Consumer Staples"": 0.011919191919191921, ""Real Estate"": 0.00404040404040404}",sector_cap,down,0.3,0.25,False,True,candidate_neighbor,-0.001019353629592823,-0.0007924159358284333,-1.1102230246251565e-16,0.001019353629592823
final_comparison,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_up_0p35,5.0,Full Sample,v11_liquid_50m_norm_universe_cross_sectional_h12_cap8_sector30_hold10__sector_cap_up_0p35,liquid_50m,False,universe,universe_cross_sectional,12,0.08,0.35,0.1,qqq_breadth,QQQ,broad,0.6,0.0,2018-01-02,2026-04-02,5.1395108659767486,0.2461576697939276,-0.3343235359943967,0.29171496148596043,0.9025879965481051,1.0979177295058007,0.7362857929274033,3.4208839641434263,9.82246015936255,9.465766634522662,0.6966975210941935,0.277593410831215,0.8356578276078954,0.32430716723909525,-0.03345110253648842,0.4174577291269965,0.6966975210941935,0.1282687665801946,0.2503104571899933,0.277593410831215,0.8356578276078954,0.32430716723909525,0.09904091534762921,0.09823524946169916,0.12234014609008131,0.9484457922668689,3.4208839641434263,0.28209999999999996,3.2653061224489797,61.0,0.5999999999999999,"{""Information Technology"": 0.20484848484848486, ""Consumer Discretionary"": 0.12949494949494947, ""Health Care"": 0.08979797979797978, ""Industrials"": 0.05757575757575758, ""Communication"": 0.05717171717171718, ""Financials"": 0.048989898989898986, ""Materials"": 0.04787878787878788, ""Energy"": 0.03515151515151515, ""Utilities"": 0.01696969696969697, ""Consumer Staples"": 0.010303030303030303, ""Real Estate"": 0.0024242424242424242}",sector_cap,up,0.3,0.35,False,True,candidate_neighbor,-0.03877114665674264,-0.029843780249457136,-0.010544860972467651,0.03877114665674264
